"invocation","pair","position","variant","revision","runtimeHash","vectorPerformance","fixture","method","workers","round","seed","draws","warmUp","status","wallSeconds","constructionSeconds","samplingSeconds","diagnosticsSeconds","cpuSeconds","gcSeconds","evaluations","alignedDraws","minMeanEss","minBulkEss","minTailEss","maxRHat","maxMeanError","warningCoordinates","fingerprint","error"
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","GPSS","2","4","451689","4000","500","Complete","0.2639721","2.37E-5","0.142286","0.1216624","0.53125","0.004","276146","4000","745.841296773472","687.9271641953604","73.67496547194912","1.1447391912214941","0.06804485983194875","32","d07f89bf5cc41c4bd92db0f6611a71a2eba9eae89a88327e3e8eeccefa31029b",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","GPSS","4","-2","404175","4000","500","Complete","0.2037224","3.08E-5","0.1326594","0.0710322","0.796875","0.004","265461","4000","645.117038188815","619.6601510130125","111.82974658890811","1.4709232708798055","0.0221888479832677","32","34ba7e81aae421fabb6d7abc8b37fed811e4c6a3b11b225e03c34135c20e5fab",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","GPSS","4","-1","412094","4000","500","Complete","0.2071644","2.9901E-5","0.1340282","0.073106299","0.75","0.003","260316","4000","564.5119782236644","553.9746471274595","68.93212740164371","1.6458772028336794","0.06977010736276656","32","0dd72e443f3b53513a682dd3fda3078d30eb3ca1e5546f164ad2b8797a0cc49f",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","GPSS","4","0","420013","4000","500","Complete","0.2125621","2.95E-5","0.1364391","0.0760935","0.796875","0.004","271170","4000","550.788691510793","462.92862585511017","31.898583590051008","1.6153232296497368","0.02539427674995709","32","4e32fd58fd10390b4e797c6902eed30b34036ec3e48184af25c550e5ecd201e4",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","GPSS","4","1","427932","4000","500","Complete","0.201706","3.27E-5","0.127712101","0.073961199","0.765625","0.004","243643","4000","728.9168563232058","707.6422054588379","37.327199337196575","1.394679319897266","0.014786962883091226","32","6556bc9a5258d4cf10554a8f1be0f66bc02b8dd465a89ab0179fc4a9bce27863",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","GPSS","4","2","435851","4000","500","Complete","0.2050373","5.09E-5","0.1270278","0.0779586","1.09375","0.005","252525","4000","851.515000276373","802.0414367077282","72.65826721585422","1.3443798021720257","0.05441559245735261","32","241b3dbb9e14d1912d29f4167a0d49b5aac92799d098cc4aea7fd189aea591d5",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","GPSS","4","3","443770","4000","500","Complete","0.2007412","4.65E-5","0.1264184","0.0742763","0.734375","0.004","252476","4000","579.6107666912351","519.1606176358861","80.32525737492834","1.1037679615355824","0.05661873010414342","32","e379cb80ecf5804cc22ddf166b2fd12dfc52cf394467b1b6e6cab088cb4ce1a7",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","GPSS","4","4","451689","4000","500","Complete","0.2083104","2.5E-5","0.1382404","0.070045","0.796875","0.004","276146","4000","745.841296773472","687.9271641953604","73.67496547194912","1.1447391912214941","0.06804485983194875","32","d07f89bf5cc41c4bd92db0f6611a71a2eba9eae89a88327e3e8eeccefa31029b",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","Quantile","1","-2","404175","4000","500","Complete","1.5980156","2.0E-5","1.3429366","0.255059","1.609375","0.018","3282856","4000","23.797668269094697","23.991783455481954","49.25430937145106","1.1516283632440742","0.3728865535403717","32","a76e28f6e88c6be3891bdc833beb8d8d0a1740b95f0935a4806e8ab65d3c899c",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","Quantile","1","-1","412094","4000","500","Complete","1.5824958","2.0799E-5","1.330717901","0.2517571","1.59375","0.018","3230583","4000","31.726513907349148","31.532168002260388","97.16989966673968","1.0798839490509835","0.08306741567350584","32","f9ed8df14134bddcfbb2d40aa6e479cfbaad40e1882750767724d2bc52df3b34",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","Quantile","1","0","420013","4000","500","Complete","1.5670497","2.31E-5","1.3210374","0.2459892","2.296875","0.021","3251733","4000","36.23737925347603","37.074760300245536","94.41153342442881","1.094481746270784","0.006936160462634622","32","70f5117f96cd02d2870b347963ec61f489004b4e752f979286b6bbb78357a72b",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","Quantile","1","1","427932","4000","500","Complete","1.591720801","2.7001E-5","1.3359685","0.2557253","1.578125","0.022","3236479","4000","31.801672449893193","32.058114379350506","84.74388663935426","1.0852433257313874","0.03363458703623934","32","9361e774d845e114d77fdb68cfdc974ca4f240b9ee801485b53bd51fdc75e4ee",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","Quantile","1","2","435851","4000","500","Complete","1.5565828","2.0701E-5","1.3004198","0.256142299","1.90625","0.022","3213584","4000","18.827593772089372","19.418977153927276","144.36214774069362","1.1856715933721973","0.22462708158086309","32","be8072aea54a06faab2c2090774614aa1ad4df6564d26d325be8e1037fc3c851",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","Quantile","1","3","443770","4000","500","Complete","1.6011985","2.1001E-5","1.3391492","0.262028299","2.3125","0.021","3292746","4000","8.551688513959126","8.66542172384507","23.37880092498311","1.3883316083476982","0.08359316129464744","32","3ae74ba297dfc21cabfcf0707b44b409c98d3bd3f9dfc2b6af98aa1fde2b375a",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","Quantile","1","4","451689","4000","500","Complete","1.555133901","2.7701E-5","1.3020418","0.2530644","1.90625","0.019","3210555","4000","32.00943946980557","33.91863557210035","93.00550074538009","1.0837128123690845","0.1407722816405288","32","6de2fd21c7960b9d9708ca419e8aba6e1a90d027a2db52b77e66a4a749ca160e",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","Quantile","2","-2","404175","4000","500","Complete","1.0378125","2.25E-5","0.9069968","0.1307932","2.0625","0.018","3282856","4000","23.797668269094697","23.991783455481954","49.25430937145106","1.1516283632440742","0.3728865535403717","32","a76e28f6e88c6be3891bdc833beb8d8d0a1740b95f0935a4806e8ab65d3c899c",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","Quantile","2","-1","412094","4000","500","Complete","1.0313964","2.0199E-5","0.897051801","0.1343244","2.0625","0.017","3230583","4000","31.726513907349148","31.532168002260388","97.16989966673968","1.0798839490509835","0.08306741567350584","32","f9ed8df14134bddcfbb2d40aa6e479cfbaad40e1882750767724d2bc52df3b34",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","Quantile","2","0","420013","4000","500","Complete","1.0272219","2.13E-5","0.8986684","0.1285322","2.03125","0.019","3251733","4000","36.23737925347603","37.074760300245536","94.41153342442881","1.094481746270784","0.006936160462634622","32","70f5117f96cd02d2870b347963ec61f489004b4e752f979286b6bbb78357a72b",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","Quantile","2","1","427932","4000","500","Complete","1.029417","2.38E-5","0.900092199","0.129301001","2.6875","0.019","3236479","4000","31.801672449893193","32.058114379350506","84.74388663935426","1.0852433257313874","0.03363458703623934","32","9361e774d845e114d77fdb68cfdc974ca4f240b9ee801485b53bd51fdc75e4ee",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","Quantile","2","2","435851","4000","500","Complete","1.029265","2.02E-5","0.890261099","0.138983701","2.03125","0.019","3213584","4000","18.827593772089372","19.418977153927276","144.36214774069362","1.1856715933721973","0.22462708158086309","32","be8072aea54a06faab2c2090774614aa1ad4df6564d26d325be8e1037fc3c851",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","Quantile","2","3","443770","4000","500","Complete","1.0559039","2.3199E-5","0.921298301","0.1345824","2.703125","0.018","3292746","4000","8.551688513959126","8.66542172384507","23.37880092498311","1.3883316083476982","0.08359316129464744","32","3ae74ba297dfc21cabfcf0707b44b409c98d3bd3f9dfc2b6af98aa1fde2b375a",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","Quantile","2","4","451689","4000","500","Complete","1.0231926","2.5901E-5","0.8881168","0.135049899","2.328125","0.019","3210555","4000","32.00943946980557","33.91863557210035","93.00550074538009","1.0837128123690845","0.1407722816405288","32","6de2fd21c7960b9d9708ca419e8aba6e1a90d027a2db52b77e66a4a749ca160e",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","Quantile","4","-2","404175","4000","500","Complete","0.898867301","2.0801E-5","0.824298299","0.074548201","3.546875","0.018","3282856","4000","23.797668269094697","23.991783455481954","49.25430937145106","1.1516283632440742","0.3728865535403717","32","a76e28f6e88c6be3891bdc833beb8d8d0a1740b95f0935a4806e8ab65d3c899c",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","Quantile","4","-1","412094","4000","500","Complete","0.9043216","3.29E-5","0.8272538","0.0770349","3.578125","0.017","3230583","4000","31.726513907349148","31.532168002260388","97.16989966673968","1.0798839490509835","0.08306741567350584","32","f9ed8df14134bddcfbb2d40aa6e479cfbaad40e1882750767724d2bc52df3b34",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","Quantile","4","0","420013","4000","500","Complete","0.9116704","2.26E-5","0.8371378","0.07451","3.953125","0.019","3251733","4000","36.23737925347603","37.074760300245536","94.41153342442881","1.094481746270784","0.006936160462634622","32","70f5117f96cd02d2870b347963ec61f489004b4e752f979286b6bbb78357a72b",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","Quantile","4","1","427932","4000","500","Complete","1.0112224","2.16E-5","0.9342527","0.0769481","4.046875","0.022","3236479","4000","31.801672449893193","32.058114379350506","84.74388663935426","1.0852433257313874","0.03363458703623934","32","9361e774d845e114d77fdb68cfdc974ca4f240b9ee801485b53bd51fdc75e4ee",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","Quantile","4","2","435851","4000","500","Complete","0.9103135","2.0099E-5","0.830137401","0.080156","3.8125","0.019","3213584","4000","18.827593772089372","19.418977153927276","144.36214774069362","1.1856715933721973","0.22462708158086309","32","be8072aea54a06faab2c2090774614aa1ad4df6564d26d325be8e1037fc3c851",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","Quantile","4","3","443770","4000","500","Complete","0.9228158","2.62E-5","0.8345225","0.0882671","3.890625","0.019","3292746","4000","8.551688513959126","8.66542172384507","23.37880092498311","1.3883316083476982","0.08359316129464744","32","3ae74ba297dfc21cabfcf0707b44b409c98d3bd3f9dfc2b6af98aa1fde2b375a",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","correlated32","Quantile","4","4","451689","4000","500","Complete","0.8972139","2.04E-5","0.818405599","0.078787901","3.609375","0.019","3210555","4000","32.00943946980557","33.91863557210035","93.00550074538009","1.0837128123690845","0.1407722816405288","32","6de2fd21c7960b9d9708ca419e8aba6e1a90d027a2db52b77e66a4a749ca160e",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","gaussian32","GPSS","1","-2","404175","4000","500","Complete","0.3504484","3.8599E-5","0.095136901","0.2552729","0.34375","0.005","139155","4000","14560.87743232489","14566.888663880416","9030.296419517286","1.0011086994050007","0.013020088729037094","0","f3ae7e88a3469d95a481057ff78725be41612c1e7bdf2f3d1a7c73f5a42981cf",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","gaussian32","GPSS","1","-1","412094","4000","500","Complete","0.3479579","4.17E-5","0.0948248","0.2530914","0.34375","0.005","138730","4000","14723.327722756223","14738.615855733822","8857.898575485036","1.0012097458367082","0.014860253936955947","0","6d85793e19e5639b0a7430ab942ac98e6519fa4be0fbcee8a8930a2af289299d",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","gaussian32","GPSS","1","0","420013","4000","500","Complete","0.351451901","4.49E-5","0.097105201","0.2543018","0.359375","0.005","138723","4000","14789.309502344258","14770.299991933614","8878.031772176253","1.0012114173589253","0.02042856356087519","0","fb030bc811389f4cc0c40b053f280c25c0c5e58babb6d5eb761947efb8511783",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","gaussian32","GPSS","1","1","427932","4000","500","Complete","0.353797","3.85E-5","0.0946289","0.2591296","0.40625","0.008","138788","4000","15028.158264845573","15037.33690560915","9075.6220980371","1.0011653829278853","0.016607695975976222","0","3d0bccbf5e695e5e8a5d89fa29a1a353b231a8693474ffa5e1944f58eee51881",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","gaussian32","GPSS","1","2","435851","4000","500","Complete","0.3503396","4.0101E-5","0.095943499","0.254356","0.34375","0.005","138703","4000","14933.892470949851","14950.607747787408","8635.192267898514","1.001735370997425","0.021490044822388643","0","603bdfe20f551e62d9c5fbc68e896eb978d3c40134ec7e7cbc17b062760b5957",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","gaussian32","GPSS","1","3","443770","4000","500","Complete","0.3429602","3.62E-5","0.0947342","0.2481898","0.34375","0.002","138777","4000","15223.671841621832","15221.605805391002","9210.378340418303","1.0015395267295784","0.016172276604625724","0","2ead94f9fc645301334f7309cfcc4f5b6e54cfdca48deed2f7e56fe38456b29a",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","gaussian32","GPSS","1","4","451689","4000","500","Complete","0.3502163","4.8601E-5","0.0950421","0.255125599","0.375","0.006","138750","4000","14345.553258947568","14342.778169951296","8945.28266108745","1.0011866456042022","0.01864774016529802","0","d4278b864a0c0454d1730a6de2433aebfa0ebf5de90d82ef8563be3b95ce2d1a",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","gaussian32","GPSS","2","-2","404175","4000","500","Complete","0.198758999","1.086E-4","0.0671147","0.131535699","0.75","0.002","139155","4000","14560.87743232489","14566.888663880416","9030.296419517286","1.0011086994050007","0.013020088729037094","0","f3ae7e88a3469d95a481057ff78725be41612c1e7bdf2f3d1a7c73f5a42981cf",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","gaussian32","GPSS","2","-1","412094","4000","500","Complete","0.196457399","4.0999E-5","0.065599901","0.130816499","0.703125","0.002","138730","4000","14723.327722756223","14738.615855733822","8857.898575485036","1.0012097458367082","0.014860253936955947","0","6d85793e19e5639b0a7430ab942ac98e6519fa4be0fbcee8a8930a2af289299d",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","gaussian32","GPSS","2","0","420013","4000","500","Complete","0.2024083","3.6699E-5","0.071539901","0.1308317","0.40625","0.002","138723","4000","14789.309502344258","14770.299991933614","8878.031772176253","1.0012114173589253","0.02042856356087519","0","fb030bc811389f4cc0c40b053f280c25c0c5e58babb6d5eb761947efb8511783",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","gaussian32","GPSS","2","1","427932","4000","500","Complete","0.1968461","3.64E-5","0.0641729","0.1326368","0.40625","0.004","138788","4000","15028.158264845573","15037.33690560915","9075.6220980371","1.0011653829278853","0.016607695975976222","0","3d0bccbf5e695e5e8a5d89fa29a1a353b231a8693474ffa5e1944f58eee51881",""
"0","0","0","baseline","eda9ebbaefdf404a3b7fdaa0c3105584d34b2373","38e02ddef01844140e3dfdfdd87733a37d26f59aeef6fcccc67fb13ed19a7d57","vectorPerformance","gaussian32","GPSS","2","2","435851","4000","500","Complete","0.1983293","3.57E-5","0.063579","0.1347146","0.375","0.004","138703","4000","14933.892470949851","14950.607747787408","8635.192267898514","1.001735370997425","0.021490044822388643","0","603bdfe20f551e62d9c5fbc68e896eb978d3c40134ec7e7cbc17b062760b5957",""
