"vectorProfile","kind","group","detail","site","count","value"
"vectorProfile","execution","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:187","1","1"
"vectorProfile","execution","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:198","18","18"
"vectorProfile","execution","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize$$anonfun$1","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize$$anonfun$1:202","21","21"
"vectorProfile","execution","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices:152","2","2"
"vectorProfile","execution","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices:156","1","1"
"vectorProfile","execution","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices:159","5","5"
"vectorProfile","execution","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices:166","43","43"
"vectorProfile","execution","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices:168","12","12"
"vectorProfile","execution","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:38","1","1"
"vectorProfile","execution","diagnostics","java.lang.ClassValue$ClassValueMap.removeEntry","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.split:114","1","1"
"vectorProfile","execution","diagnostics","java.lang.ClassValue.getFromBackup","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:225","1","1"
"vectorProfile","execution","diagnostics","java.lang.Double.isFinite","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:240","32","32"
"vectorProfile","execution","diagnostics","java.lang.Double.valueOf","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$$$Lambda$4944.apply:-1","10","10"
"vectorProfile","execution","diagnostics","java.lang.Double.valueOf","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$5:63","2","2"
"vectorProfile","execution","diagnostics","java.lang.Double.valueOf","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$6$$anonfun$1:71","2","2"
"vectorProfile","execution","diagnostics","java.lang.Double.valueOf","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:44","1","1"
"vectorProfile","execution","diagnostics","java.lang.invoke.Invokers$Holder.linkToTargetMethod","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$6:71","1","1"
"vectorProfile","execution","diagnostics","java.util.DualPivotQuicksort.insertionSort","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedValues:126","1","1"
"vectorProfile","execution","diagnostics","java.util.DualPivotQuicksort.mixedInsertionSort","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedValues:126","137","137"
"vectorProfile","execution","diagnostics","java.util.DualPivotQuicksort.sort","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedValues:126","187","187"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.distribution.NormalDistribution.inverseCumulativeProbability","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:194","15","15"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.random.AbstractWell.<init>","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:184","9","9"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.special.Erf.erfInv","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:194","196","196"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.transform.FastFourierTransformer.bitReversalShuffle2","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:233","38","38"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.transform.FastFourierTransformer.bitReversalShuffle2","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:254","46","46"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.transform.FastFourierTransformer.normalizeTransformedData","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:254","6","6"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.transform.FastFourierTransformer.transformInPlace","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:233","281","281"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.transform.FastFourierTransformer.transformInPlace","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:254","297","297"
"vectorProfile","execution","diagnostics","org.apache.commons.math3.util.FastMath.log","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:194","36","36"
"vectorProfile","execution","diagnostics","scala.Array$.copy","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$1:39","1","1"
"vectorProfile","execution","diagnostics","scala.Array$.slowcopy","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$1:39","4","4"
"vectorProfile","execution","diagnostics","scala.Option.exists","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:77","1","1"
"vectorProfile","execution","diagnostics","scala.collection.AbstractIterator.toArray","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:202","1","1"
"vectorProfile","execution","diagnostics","scala.collection.ArrayOps$.flatMap$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.split:114","1","1"
"vectorProfile","execution","diagnostics","scala.collection.ArrayOps$.iterator$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:43","1","1"
"vectorProfile","execution","diagnostics","scala.collection.ArrayOps$.map$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$5:63","9","9"
"vectorProfile","execution","diagnostics","scala.collection.ArrayOps$.map$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$6$$anonfun$1:71","19","19"
"vectorProfile","execution","diagnostics","scala.collection.ArrayOps$.map$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$8:74","17","17"
"vectorProfile","execution","diagnostics","scala.collection.ArrayOps$.map$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rho$1:274","4","4"
"vectorProfile","execution","diagnostics","scala.collection.ArrayOps$.map$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:44","12","12"
"vectorProfile","execution","diagnostics","scala.collection.IterableOnceOps.forall","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize$$anonfun$4:38","9","9"
"vectorProfile","execution","diagnostics","scala.collection.IterableOnceOps.reduceLeft$","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rho$1:274","5","5"
"vectorProfile","execution","diagnostics","scala.collection.IterableOnceOps.reduceLeft$","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:43","1","1"
"vectorProfile","execution","diagnostics","scala.collection.IterableOnceOps.sum$$anonfun$2","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rho$1:274","5","5"
"vectorProfile","execution","diagnostics","scala.collection.Iterator$$anon$19.next","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize$$anonfun$4:38","1","1"
"vectorProfile","execution","diagnostics","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:69","1","1"
"vectorProfile","execution","diagnostics","scala.collection.mutable.ArrayBuilder.addAll","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:181","6","6"
"vectorProfile","execution","diagnostics","scala.collection.mutable.ArrayBuilder.addAll","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:40","2","2"
"vectorProfile","execution","diagnostics","scala.reflect.ClassTag$.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize$$anonfun$1:202","3","3"
"vectorProfile","execution","diagnostics","scala.reflect.ClassTag$.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rho$1:274","3","3"
"vectorProfile","execution","diagnostics","scala.reflect.ClassTag$.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.split$$anonfun$1:114","3","3"
"vectorProfile","execution","diagnostics","scala.reflect.ManifestFactory$DoubleManifest.newArray","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$1:39","2","2"
"vectorProfile","execution","diagnostics","scala.runtime.java8.JFunction1$mcDD$sp.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$5:63","9","9"
"vectorProfile","execution","diagnostics","scala.runtime.java8.JFunction1$mcDD$sp.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$6$$anonfun$1:71","16","16"
"vectorProfile","execution","diagnostics","scala.runtime.java8.JFunction1$mcDD$sp.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$8:74","10","10"
"vectorProfile","execution","diagnostics","scala.runtime.java8.JFunction1$mcDD$sp.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:44","8","8"
"vectorProfile","execution","diagnostics","scala.runtime.java8.JFunction1$mcZD$sp.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize$$anonfun$4:38","1","1"
"vectorProfile","execution","other","com.cra.figaro.example.VectorSamplingPerformance$.main$$anonfun$1$$anonfun$1$$anonfun$1$$anonfun$1$$anonfun$1","com.cra.figaro.example.VectorSamplingPerformance$.main$$anonfun$1$$anonfun$1$$anonfun$1$$anonfun$1$$anonfun$1:111","1","1"
"vectorProfile","execution","other","com.sun.management.internal.GcInfoCompositeData$1.<init>","com.sun.management.internal.GcInfoCompositeData$1.<init>:72","1","1"
"vectorProfile","execution","other","java.lang.Double.valueOf","java.lang.Double.valueOf:632","11","11"
"vectorProfile","execution","other","java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial","java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial:-1","1","1"
"vectorProfile","execution","other","java.lang.invoke.DirectMethodHandle.allocateInstance","java.lang.invoke.DirectMethodHandle.allocateInstance:520","1","1"
"vectorProfile","execution","other","java.util.Objects.requireNonNull","java.util.Objects.requireNonNull:208","1","1"
"vectorProfile","execution","other","java.util.concurrent.ScheduledThreadPoolExecutor.canRunInCurrentRunState","java.util.concurrent.ScheduledThreadPoolExecutor.canRunInCurrentRunState:324","1","1"
"vectorProfile","execution","other","java.util.concurrent.SynchronousQueue$TransferStack$SNode.casNext","java.util.concurrent.SynchronousQueue$TransferStack$SNode.casNext:246","1","1"
"vectorProfile","execution","other","java.util.concurrent.ThreadPoolExecutor.runWorker","java.util.concurrent.ThreadPoolExecutor.runWorker:1122","1","1"
"vectorProfile","execution","other","java.util.concurrent.ThreadPoolExecutor.runWorker","java.util.concurrent.ThreadPoolExecutor.runWorker:1128","2","2"
"vectorProfile","execution","other","java.util.concurrent.ThreadPoolExecutor.runWorker","java.util.concurrent.ThreadPoolExecutor.runWorker:1129","2","2"
"vectorProfile","execution","other","java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos","java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos:1667","3","3"
"vectorProfile","execution","other","java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos","java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos:1668","1","1"
"vectorProfile","execution","other","java.util.concurrent.locks.AbstractQueuedSynchronizer.acquireInterruptibly","java.util.concurrent.locks.AbstractQueuedSynchronizer.acquireInterruptibly:958","1","1"
"vectorProfile","execution","other","javax.management.openmbean.TabularType.isAssignableFrom","javax.management.openmbean.TabularType.isAssignableFrom:246","1","1"
"vectorProfile","execution","other","jdk.jfr.internal.RequestEngine.run_requests","jdk.jfr.internal.RequestEngine.run_requests:223","4","4"
"vectorProfile","execution","other","jdk.jfr.internal.RequestEngine.run_requests","jdk.jfr.internal.RequestEngine.run_requests:227","1","1"
"vectorProfile","execution","other","jdk.jfr.internal.RequestEngine.run_requests","jdk.jfr.internal.RequestEngine.run_requests:271","1","1"
"vectorProfile","execution","other","sbt.internal.GCMonitorBase.totalCollectionTimeChanged","sbt.internal.GCMonitorBase.totalCollectionTimeChanged:41","1","1"
"vectorProfile","execution","other","scala.collection.AbstractIterable.foreach","scala.collection.AbstractIterable.foreach:979","1","1"
"vectorProfile","execution","other","scala.collection.convert.AsScalaConverters.asScala$","scala.collection.convert.AsScalaConverters.asScala$:29","1","1"
"vectorProfile","execution","other","scala.collection.immutable.Vector3.map","scala.collection.immutable.Vector3.map:2253","2","2"
"vectorProfile","execution","other","scala.collection.immutable.Vector3.map","scala.collection.immutable.Vector3.map:2254","77","77"
"vectorProfile","execution","other","scala.collection.immutable.VectorStatics$.mapElems","scala.collection.immutable.VectorStatics$.mapElems:2254","43","43"
"vectorProfile","execution","other","scala.collection.immutable.VectorStatics$.mapElemsRest","scala.collection.immutable.VectorStatics$.mapElemsRest:2253","1","1"
"vectorProfile","execution","other","scala.collection.immutable.VectorStatics$.mapElemsRest","scala.collection.immutable.VectorStatics$.mapElemsRest:2254","35","35"
"vectorProfile","execution","other","scala.runtime.function.JProcedure1.apply","scala.runtime.function.JProcedure1.apply:15","59","59"
"vectorProfile","execution","other","sun.security.provider.DigestBase.engineUpdate","sun.security.provider.DigestBase.engineUpdate:112","1","1"
"vectorProfile","execution","sampling","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:181","1","1"
"vectorProfile","execution","sampling","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:190","2","2"
"vectorProfile","execution","sampling","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:192","1","1"
"vectorProfile","execution","sampling","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.run","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.run:103","3","3"
"vectorProfile","execution","sampling","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.uniform","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.uniform:53","6","6"
"vectorProfile","execution","sampling","com.cra.figaro.example.VectorSamplingPerformance$$$Lambda$4809.apply","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","10","10"
"vectorProfile","execution","sampling","java.lang.Double.isFinite","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.norm$$anonfun$1:56","11","11"
"vectorProfile","execution","sampling","java.lang.Double.valueOf","com.cra.figaro.algorithm.sampling.VectorSliceSampler$$$Lambda$4852.apply:-1","1","1"
"vectorProfile","execution","sampling","java.lang.Double.valueOf","com.cra.figaro.algorithm.sampling.VectorSliceSampler$$$Lambda$4856.apply:-1","1","1"
"vectorProfile","execution","sampling","java.lang.Double.valueOf","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","3","3"
"vectorProfile","execution","sampling","java.lang.Double.valueOf","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:198","3","3"
"vectorProfile","execution","sampling","java.lang.Math.log1p","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.reference$1:115","1","1"
"vectorProfile","execution","sampling","java.lang.StrictMath.hypot","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.norm$$anonfun$1:56","1","1"
"vectorProfile","execution","sampling","java.util.Random.nextGaussian","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.$anonfun$4:152","7","7"
"vectorProfile","execution","sampling","scala.Predef$.require","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.accepted$1:173","1","1"
"vectorProfile","execution","sampling","scala.collection.AbstractIterable.reduceLeft","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","11","11"
"vectorProfile","execution","sampling","scala.collection.IterableOnceOps.forall","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:84","49","49"
"vectorProfile","execution","sampling","scala.collection.IterableOnceOps.forall","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","4","4"
"vectorProfile","execution","sampling","scala.collection.IterableOnceOps.reduceLeft$","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.dot$1:147","2","2"
"vectorProfile","execution","sampling","scala.collection.IterableOnceOps.reduceLeft$","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","209","209"
"vectorProfile","execution","sampling","scala.collection.SeqOps.isEmpty$","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:161","9","9"
"vectorProfile","execution","sampling","scala.collection.immutable.NewVectorIterator.next","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:84","7","7"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector.foreach","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","1","1"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector.zip","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.angular$1:179","45","45"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector.zip","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:154","1","1"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.accepted$1:172","56","56"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.angular$1:179","40","40"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","42","42"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:146","9","9"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:198","3","3"
"vectorProfile","execution","sampling","scala.collection.immutable.VectorBuilder.advance","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.angular$1:179","1","1"
"vectorProfile","execution","sampling","scala.collection.immutable.VectorBuilder.result","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.angular$1:179","2","2"
"vectorProfile","execution","sampling","scala.collection.immutable.VectorBuilder.result","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:156","1","1"
"vectorProfile","execution","sampling","scala.runtime.BoxesRunTime.unboxToDouble","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","15","15"
"vectorProfile","execution","sampling","scala.runtime.java8.JFunction1$mcDD$sp.apply","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:198","1","1"
"vectorProfile","metric","eventSpanSeconds","","","1","80.0857321"
"vectorProfile","metric","gcCount","","","1","509"
"vectorProfile","metric","gcPauseSeconds","","","1","1.1879725"
"vectorProfile","metric","heapSummaryCount","","","1","1018"
"vectorProfile","metric","longestGcPauseSeconds","","","1","0.0134591"
"vectorProfile","metric","lostBytes","","","1","0"
"vectorProfile","metric","maxObservedAfterGcHeapBytes","","","1","69331072"
"vectorProfile","metric","maxObservedHeapBytes","","","1","1103196336"
