model,method,seed,draws,estimate,truth,ess,seconds
1,1,98010,6000,0.9937752574392897,0.9975062344139651,241.50612955238424,0.001635
1,3,98011,6000,0.9981371731815623,0.9975062344139651,5465.358067440825,0.0033814
1,0,98011,6000,0.9981371731815623,0.9975062344139651,5465.358067440825,0.0139523
1,1,98011,6000,0.9987324267528253,0.9975062344139651,279.61521458823,0.0016622
1,2,98011,6000,0.9981371731815623,0.9975062344139651,5465.358067440825,0.0039673
1,0,98012,6000,0.9980594179758903,0.9975062344139651,5445.870679518285,0.0134747
1,1,98012,6000,0.9985869615379961,0.9975062344139651,250.44136621692928,0.0016355
1,2,98012,6000,0.9980594179758903,0.9975062344139651,5445.870679518285,0.0041149
1,3,98012,6000,0.9980594179758903,0.9975062344139651,5445.870679518285,0.0034306
1,1,98013,6000,0.9984081048026305,0.9975062344139651,249.62559309668208,0.0016294
1,2,98013,6000,0.9968582558102189,0.9975062344139651,5442.075258572178,0.0041047
1,3,98013,6000,0.9968582558102189,0.9975062344139651,5442.075258572178,0.0033308
1,0,98013,6000,0.9968582558102189,0.9975062344139651,5442.075258572178,0.0137886
1,2,98014,6000,0.9969826360797333,0.9975062344139651,5426.68222766352,0.004028
1,3,98014,6000,0.9969826360797333,0.9975062344139651,5426.68222766352,0.0036234
1,0,98014,6000,0.9969826360797333,0.9975062344139651,5426.68222766352,0.0136646
1,1,98014,6000,0.99948028291593,0.9975062344139651,271.4289551689147,0.0016205
1,3,98015,6000,0.9982605041375076,0.9975062344139651,5453.537842077948,0.0033639
1,0,98015,6000,0.9982605041375076,0.9975062344139651,5453.537842077948,0.0168752
1,1,98015,6000,0.99622677006025,0.9975062344139651,240.03717727551626,0.0017252
1,2,98015,6000,0.9982605041375076,0.9975062344139651,5453.537842077948,0.0042636
1,0,98016,6000,0.9971598244621992,0.9975062344139651,5450.87677819129,0.0134439
1,1,98016,6000,0.9983171158874513,0.9975062344139651,279.58987978772853,0.001668
1,2,98016,6000,0.9971598244621992,0.9975062344139651,5450.87677819129,0.0041001
1,3,98016,6000,0.9971598244621992,0.9975062344139651,5450.87677819129,0.0036335
1,1,98017,6000,1.001262831866529,0.9975062344139651,251.23480303106814,0.0016994
1,2,98017,6000,0.9977329812931108,0.9975062344139651,5446.242338338609,0.0044087
1,3,98017,6000,0.9977329812931108,0.9975062344139651,5446.242338338609,0.0041019
1,0,98017,6000,0.9977329812931108,0.9975062344139651,5446.242338338609,0.0134808
1,2,98018,6000,0.9970084436067999,0.9975062344139651,5471.1401506962275,0.0042388
1,3,98018,6000,0.9970084436067999,0.9975062344139651,5471.1401506962275,0.004019
1,0,98018,6000,0.9970084436067999,0.9975062344139651,5471.1401506962275,0.0143843
1,1,98018,6000,0.9985709945484037,0.9975062344139651,251.02137743465155,0.0016964
1,3,98019,6000,0.9973766398698174,0.9975062344139651,5448.28934682239,0.003374
1,0,98019,6000,0.9973766398698174,0.9975062344139651,5448.28934682239,0.0129842
1,1,98019,6000,0.996157833131664,0.9975062344139651,253.59319629137298,0.0017565
1,2,98019,6000,0.9973766398698174,0.9975062344139651,5448.28934682239,0.0037611
2,0,98000,6000,0.4774097303270429,0.47521106785827344,5964.473671561662,0.0476155
2,1,98000,6000,0.4758938471796523,0.47521106785827344,4738.041505798293,0.0074278
2,2,98000,6000,0.4774097303270429,0.47521106785827344,5964.473671561662,0.0065064
2,3,98000,6000,0.4774097303270429,0.47521106785827344,5964.473671561662,0.0176759
2,1,98001,6000,0.4570058279894508,0.47521106785827344,4732.446241283027,0.0053703
2,2,98001,6000,0.45664974737116726,0.47521106785827344,5964.758453467364,0.0074991
2,3,98001,6000,0.45664974737116726,0.47521106785827344,5964.758453467364,0.0075518
2,0,98001,6000,0.45664974737116726,0.47521106785827344,5964.758453467364,0.0378691
2,2,98002,6000,0.46462621942735755,0.47521106785827344,5964.657581204411,0.0045081
2,3,98002,6000,0.46462621942735755,0.47521106785827344,5964.657581204411,0.0037771
2,0,98002,6000,0.46462621942735755,0.47521106785827344,5964.657581204411,0.0344859
2,1,98002,6000,0.4596552840152597,0.47521106785827344,4752.641731334217,0.0022011
2,3,98003,6000,0.5044094340097433,0.47521106785827344,5965.933371961566,0.0037089
2,0,98003,6000,0.5044094340097433,0.47521106785827344,5965.933371961566,0.0376446
2,1,98003,6000,0.4863306292417017,0.47521106785827344,4800.265875937449,0.0022155
2,2,98003,6000,0.5044094340097433,0.47521106785827344,5965.933371961566,0.0042591
2,0,98004,6000,0.4821279720895363,0.47521106785827344,5968.572915380341,0.0352994
2,1,98004,6000,0.47660786841445846,0.47521106785827344,4769.276909432523,0.0021285
2,2,98004,6000,0.4821279720895363,0.47521106785827344,5968.572915380341,0.0043379
2,3,98004,6000,0.4821279720895363,0.47521106785827344,5968.572915380341,0.0036809
2,1,98005,6000,0.47333264490044974,0.47521106785827344,4766.816974244875,0.0020031
2,2,98005,6000,0.4691494897267606,0.47521106785827344,5968.155572788743,0.0042195
2,3,98005,6000,0.4691494897267606,0.47521106785827344,5968.155572788743,0.0042607
2,0,98005,6000,0.4691494897267606,0.47521106785827344,5968.155572788743,0.0390652
2,2,98006,6000,0.48285390149753565,0.47521106785827344,5961.921716548715,0.0050752
2,3,98006,6000,0.48285390149753565,0.47521106785827344,5961.921716548715,0.0040176
2,0,98006,6000,0.48285390149753565,0.47521106785827344,5961.921716548715,0.034201
2,1,98006,6000,0.48054002562421594,0.47521106785827344,4737.261897346282,0.0021361
2,3,98007,6000,0.48264432825516873,0.47521106785827344,5969.619180012788,0.0040973
2,0,98007,6000,0.48264432825516873,0.47521106785827344,5969.619180012788,0.0345507
2,1,98007,6000,0.47998230524773366,0.47521106785827344,4760.391417649417,0.0021697
2,2,98007,6000,0.48264432825516873,0.47521106785827344,5969.619180012788,0.0043712
2,0,98008,6000,0.48380791030301673,0.47521106785827344,5963.455976384926,0.0334126
2,1,98008,6000,0.4896502233760661,0.47521106785827344,4784.743520030492,0.0021072
2,2,98008,6000,0.48380791030301673,0.47521106785827344,5963.455976384926,0.0075917
2,3,98008,6000,0.48380791030301673,0.47521106785827344,5963.455976384926,0.0036915
2,1,98009,6000,0.4764150930743374,0.47521106785827344,4764.708210643213,0.0020476
2,2,98009,6000,0.47112712191182393,0.47521106785827344,5964.580311361222,0.0043239
2,3,98009,6000,0.47112712191182393,0.47521106785827344,5964.580311361222,0.0035252
2,0,98009,6000,0.47112712191182393,0.47521106785827344,5964.580311361222,0.0344025
2,2,98010,6000,0.4780430444273615,0.47521106785827344,5965.688332359375,0.0043278
2,3,98010,6000,0.4780430444273615,0.47521106785827344,5965.688332359375,0.003709
2,0,98010,6000,0.4780430444273615,0.47521106785827344,5965.688332359375,0.0332957
2,1,98010,6000,0.48112713906169785,0.47521106785827344,4745.286288720593,0.0021141
2,3,98011,6000,0.4844294631884964,0.47521106785827344,5970.632821419107,0.0034759
2,0,98011,6000,0.4844294631884964,0.47521106785827344,5970.632821419107,0.0372392
2,1,98011,6000,0.4940886277804479,0.47521106785827344,4755.352674474867,0.002118
2,2,98011,6000,0.4844294631884964,0.47521106785827344,5970.632821419107,0.0042548
2,0,98012,6000,0.48045956417353197,0.47521106785827344,5964.745727801297,0.0347241
2,1,98012,6000,0.4728567934146856,0.47521106785827344,4786.447474878514,0.0022658
2,2,98012,6000,0.48045956417353197,0.47521106785827344,5964.745727801297,0.0044702
2,3,98012,6000,0.48045956417353197,0.47521106785827344,5964.745727801297,0.0036407
2,1,98013,6000,0.46725250424742554,0.47521106785827344,4726.459705491045,0.0020463
2,2,98013,6000,0.45851210748073995,0.47521106785827344,5961.2147005908,0.004234
2,3,98013,6000,0.45851210748073995,0.47521106785827344,5961.2147005908,0.0039427
2,0,98013,6000,0.45851210748073995,0.47521106785827344,5961.2147005908,0.0334998
2,2,98014,6000,0.467867185719197,0.47521106785827344,5964.978465090898,0.0044219
2,3,98014,6000,0.467867185719197,0.47521106785827344,5964.978465090898,0.0037848
2,0,98014,6000,0.467867185719197,0.47521106785827344,5964.978465090898,0.0454901
2,1,98014,6000,0.4664097213943786,0.47521106785827344,4751.400077040749,0.0025294
2,3,98015,6000,0.48295439779977195,0.47521106785827344,5970.109127132467,0.0043825
2,0,98015,6000,0.48295439779977195,0.47521106785827344,5970.109127132467,0.0404346
2,1,98015,6000,0.4739500227774308,0.47521106785827344,4749.292704831824,0.0021006
2,2,98015,6000,0.48295439779977195,0.47521106785827344,5970.109127132467,0.0041232
2,0,98016,6000,0.4754197119841778,0.47521106785827344,5967.65425112974,0.0338021
2,1,98016,6000,0.4790673410836972,0.47521106785827344,4762.132809884472,0.0021568
2,2,98016,6000,0.4754197119841778,0.47521106785827344,5967.65425112974,0.0044579
2,3,98016,6000,0.4754197119841778,0.47521106785827344,5967.65425112974,0.0035814
2,1,98017,6000,0.4741222272546258,0.47521106785827344,4740.403023903734,0.0020047
2,2,98017,6000,0.47783599763142043,0.47521106785827344,5966.175668371103,0.0041511
2,3,98017,6000,0.47783599763142043,0.47521106785827344,5966.175668371103,0.0032256
2,0,98017,6000,0.47783599763142043,0.47521106785827344,5966.175668371103,0.0369839
2,2,98018,6000,0.46514935964637744,0.47521106785827344,5964.371742486752,0.0043591
2,3,98018,6000,0.46514935964637744,0.47521106785827344,5964.371742486752,0.0036004
2,0,98018,6000,0.46514935964637744,0.47521106785827344,5964.371742486752,0.0335689
2,1,98018,6000,0.4672278006596796,0.47521106785827344,4757.325184242956,0.0020991
2,3,98019,6000,0.47249877472334084,0.47521106785827344,5967.1358000785385,0.0035712
2,0,98019,6000,0.47249877472334084,0.47521106785827344,5967.1358000785385,0.0336589
2,1,98019,6000,0.47859672948151766,0.47521106785827344,4779.312649846167,0.0021328
2,2,98019,6000,0.47249877472334084,0.47521106785827344,5967.1358000785385,0.0042448
