target,seed,budget,method,coordinate,mean,error,mcse,ess,status,maxWeight,k,covered95,accurate,pilotCalls,pilotDraws,fallback,draws,evaluations,seconds
gamma-heldout,1001274966,20000,defensive,1,1.8504855219409995,-0.004064820852754059,0.0020731586374365418,6623.00055316747,ChecksPassed,2.2780303269393981E-4,-0.896162614528528,false,true,10000,539,false,10000,20000,0.0099956
gamma-heldout,1001282885,20000,defensive,0,2.1311670156769256,-0.003280332245710671,0.0021028291015549342,6153.402303298914,ChecksPassed,2.560040965507112E-4,-0.9317354051479625,true,true,10000,527,false,10000,20000,0.0112032
gamma-heldout,1001282885,20000,defensive,1,1.8558720295896298,0.001321686795876298,0.002067606742581687,6153.402303298914,ChecksPassed,2.560040965507112E-4,-0.9317354051479625,true,true,10000,527,false,10000,20000,0.0112032
gamma-heldout,1001290804,20000,defensive,0,2.134138193638974,-3.0915428366240505E-4,0.002096168186478588,6424.342694317055,ChecksPassed,2.3983676110652527E-4,-0.9638934471977437,true,true,10000,527,false,10000,20000,0.0102675
gamma-heldout,1001290804,20000,defensive,1,1.8544534787364737,-9.686405727982184E-5,0.0020379975488346706,6424.342694317055,ChecksPassed,2.3983676110652527E-4,-0.9638934471977437,true,true,10000,527,false,10000,20000,0.0102675
gamma-heldout,1001298723,20000,defensive,0,2.1352230782719634,7.757303493272083E-4,0.002115813147480265,6276.067993967238,ChecksPassed,4.2502585869471553E-4,0.10267553036431441,true,true,10000,537,false,10000,20000,0.0100923
gamma-heldout,1001298723,20000,defensive,1,1.8546160166477024,6.56738539488444E-5,0.0021964101155545162,6276.067993967238,ChecksPassed,4.2502585869471553E-4,0.10267553036431441,true,true,10000,537,false,10000,20000,0.0100923
gamma-heldout,1001306642,20000,defensive,0,2.1368474485239872,0.002400100601350985,0.0021640778349346665,5896.145138699845,ChecksPassed,2.6953067176223593E-4,-0.8124950631887956,true,true,10000,539,false,10000,20000,0.0097586
gamma-heldout,1001306642,20000,defensive,1,1.8524692718576037,-0.0020810709361498425,0.00209241455063856,5896.145138699845,ChecksPassed,2.6953067176223593E-4,-0.8124950631887956,true,true,10000,539,false,10000,20000,0.0097586
gamma-heldout,1001314561,20000,defensive,0,2.136100149585515,0.0016528016628787334,0.00210340781214592,6090.250495553636,ChecksPassed,2.6038045369957975E-4,-0.8752573539487386,true,true,10000,538,false,10000,20000,0.0102336
gamma-heldout,1001314561,20000,defensive,1,1.8528936572442132,-0.0016566855495403487,0.002091648005703065,6090.250495553636,ChecksPassed,2.6038045369957975E-4,-0.8752573539487386,true,true,10000,538,false,10000,20000,0.0102336
gamma-heldout,1001322480,20000,defensive,0,2.1360757535030257,0.0016284055803894582,0.0021320120817664902,6686.797148498827,ChecksPassed,2.2549337873313427E-4,-0.9319856919510906,true,true,10000,536,false,10000,20000,0.0096135
gamma-heldout,1001322480,20000,defensive,1,1.8536038006999813,-9.465420937722069E-4,0.0020780278028398966,6686.797148498827,ChecksPassed,2.2549337873313427E-4,-0.9319856919510906,true,true,10000,536,false,10000,20000,0.0096135
gamma-heldout,1001330399,20000,defensive,0,2.1359515968944023,0.0015042489717660423,0.002107997545055772,6567.863379840022,ChecksPassed,2.5174122130548884E-4,-0.10795799967971477,true,true,10000,536,false,10000,20000,0.009852
gamma-heldout,1001330399,20000,defensive,1,1.8528530364138345,-0.0016973063799190502,0.002150641116522026,6567.863379840022,ChecksPassed,2.5174122130548884E-4,-0.10795799967971477,true,true,10000,536,false,10000,20000,0.009852
gamma-heldout,1001338318,20000,defensive,0,2.1338534336554384,-5.939142671977926E-4,0.002129954778686019,5620.48300756173,ChecksPassed,2.922886609846513E-4,-0.9287280833017664,true,true,10000,545,false,10000,20000,0.0099408
gamma-heldout,1001338318,20000,defensive,1,1.854135384363877,-4.1495842987648857E-4,0.002110872441998027,5620.48300756173,ChecksPassed,2.922886609846513E-4,-0.9287280833017664,true,true,10000,545,false,10000,20000,0.0099408
gamma-heldout,1001346237,20000,defensive,0,2.136988237262821,0.0025408893401848154,0.002139425814137452,6152.843497642235,ChecksPassed,3.594756288026574E-4,0.04939675106995545,true,true,10000,536,false,10000,20000,0.0095787
gamma-heldout,1001346237,20000,defensive,1,1.851170545386299,-0.0033797974074545323,0.002216649594249183,6152.843497642235,ChecksPassed,3.594756288026574E-4,0.04939675106995545,true,true,10000,536,false,10000,20000,0.0095787
gamma-heldout,1001354156,20000,defensive,0,2.1346582712616633,2.1092333902705818E-4,0.002080277087353854,6332.169696795633,ChecksPassed,2.522946267953858E-4,-0.28712099490836945,true,true,10000,537,false,10000,20000,0.0098085
gamma-heldout,1001354156,20000,defensive,1,1.8535904991943493,-9.598435994042642E-4,0.0021041271379500658,6332.169696795633,ChecksPassed,2.522946267953858E-4,-0.28712099490836945,true,true,10000,537,false,10000,20000,0.0098085
gamma-heldout,1001362075,20000,defensive,0,2.1335035337087525,-9.438142138837868E-4,0.0021532219254130555,6494.783987291456,ChecksPassed,2.3253840391544034E-4,-0.9243668250895094,true,true,10000,527,false,10000,20000,0.0097606
gamma-heldout,1001362075,20000,defensive,1,1.8559283172749843,0.0013779744812307815,0.002141973528551876,6494.783987291456,ChecksPassed,2.3253840391544034E-4,-0.9243668250895094,true,true,10000,527,false,10000,20000,0.0097606
gamma-heldout,1001369994,20000,defensive,0,2.1356658641493973,0.0012185162267610572,0.002093445759509709,6366.670856137162,ChecksPassed,2.554213347878241E-4,-0.18391124720794075,true,true,10000,541,false,10000,20000,0.0099538
gamma-heldout,1001369994,20000,defensive,1,1.855152287806498,6.019450127445758E-4,0.002103008618900855,6366.670856137162,ChecksPassed,2.554213347878241E-4,-0.18391124720794075,true,true,10000,541,false,10000,20000,0.0099538
gamma-heldout,1001377913,20000,defensive,0,2.1348168790681736,3.6953114553739397E-4,0.0021140864418286815,6615.2309970832985,ChecksPassed,2.296654047987114E-4,-0.9043953130545054,true,true,10000,531,false,10000,20000,0.009583
gamma-heldout,1001377913,20000,defensive,1,1.852840746101239,-0.00170959669251447,0.0020323538115045382,6615.2309970832985,ChecksPassed,2.296654047987114E-4,-0.9043953130545054,true,true,10000,531,false,10000,20000,0.009583
gamma-heldout,1001385832,20000,defensive,0,2.1330419126639226,-0.0014054352587136165,0.0020451714278234075,6788.702096068574,ChecksPassed,2.1964400768930054E-4,-0.987612654148886,true,true,10000,535,false,10000,20000,0.0099479
gamma-heldout,1001385832,20000,defensive,1,1.8551098675337732,5.595247400196346E-4,0.0020117414983538114,6788.702096068574,ChecksPassed,2.1964400768930054E-4,-0.987612654148886,true,true,10000,535,false,10000,20000,0.0099479
gamma-heldout,1001393751,20000,defensive,0,2.133314745694704,-0.0011326022279321002,0.002090764655405891,6916.432761315063,ChecksPassed,4.453709142237188E-4,0.21627965939923013,true,true,10000,530,false,10000,20000,0.0101369
gamma-heldout,1001393751,20000,defensive,1,1.8548746791827153,3.2433638896178785E-4,0.0021459261077295326,6916.432761315063,ChecksPassed,4.453709142237188E-4,0.21627965939923013,true,true,10000,530,false,10000,20000,0.0101369
gamma-heldout,1001401670,20000,defensive,0,2.135636509214972,0.0011891612923355943,0.002107040166434431,6472.630751017449,ChecksPassed,3.296812249733398E-4,0.03870559578451068,true,true,10000,530,false,10000,20000,0.0096821
gamma-heldout,1001401670,20000,defensive,1,1.8530096367213136,-0.0015407060724399457,0.002116670851153488,6472.630751017449,ChecksPassed,3.296812249733398E-4,0.03870559578451068,true,true,10000,530,false,10000,20000,0.0096821
gamma-heldout,1001409589,20000,defensive,0,2.1366699897269767,0.0022226418043405083,0.002074390480255938,6267.158787399874,ChecksPassed,2.4887848522317475E-4,-0.8177912841103412,true,true,10000,538,false,10000,20000,0.0116943
gamma-heldout,1001409589,20000,defensive,1,1.8525014919837839,-0.002048850809969638,0.002027281355934535,6267.158787399874,ChecksPassed,2.4887848522317475E-4,-0.8177912841103412,true,true,10000,538,false,10000,20000,0.0116943
gamma-heldout,1001417508,20000,defensive,0,2.137451957427705,0.003004609505068867,0.0021258677350211833,6006.835132634598,ChecksPassed,2.6439101021581257E-4,-0.9380763132540572,true,true,10000,550,false,10000,20000,0.0097935
gamma-heldout,1001417508,20000,defensive,1,1.8525737123704227,-0.0019766304233308496,0.002071792085573802,6006.835132634598,ChecksPassed,2.6439101021581257E-4,-0.9380763132540572,true,true,10000,550,false,10000,20000,0.0097935
gamma-heldout,1001425427,20000,defensive,0,2.133958346886904,-4.890010357323504E-4,0.0021530380861444014,6371.127526683759,ChecksPassed,2.4035744288336178E-4,-0.8246170954895371,true,true,10000,551,false,10000,20000,0.0097
gamma-heldout,1001425427,20000,defensive,1,1.8537363079720743,-8.140348216791882E-4,0.0020978635532283366,6371.127526683759,ChecksPassed,2.4035744288336178E-4,-0.8246170954895371,true,true,10000,551,false,10000,20000,0.0097
gamma-heldout,1001433346,20000,defensive,0,2.1322323964569256,-0.0022149514657106018,0.0021154241251447616,6914.267997310057,ChecksPassed,2.750027117132431E-4,0.058544595921342,true,true,10000,524,false,10000,20000,0.0100678
gamma-heldout,1001433346,20000,defensive,1,1.857927175823949,0.0033768330301955363,0.0021395641494740573,6914.267997310057,ChecksPassed,2.750027117132431E-4,0.058544595921342,true,true,10000,524,false,10000,20000,0.0100678
gamma-heldout,1001441265,20000,defensive,0,2.131747040290677,-0.0027003076319593866,0.00209931259346255,6427.364863096463,ChecksPassed,2.9026893129030257E-4,-0.020067722252979727,true,true,10000,542,false,10000,20000,0.0097553
gamma-heldout,1001441265,20000,defensive,1,1.8575775154294885,0.0030271726357349316,0.002113079647217218,6427.364863096463,ChecksPassed,2.9026893129030257E-4,-0.020067722252979727,true,true,10000,542,false,10000,20000,0.0097553
gamma-heldout,1001449184,20000,defensive,0,2.131885299441394,-0.0025620484812423072,0.0020863792176048436,6044.819342575893,ChecksPassed,2.616315612285165E-4,-0.8948485446218293,true,true,10000,532,false,10000,20000,0.0099219
gamma-heldout,1001449184,20000,defensive,1,1.8563267156422616,0.0017763728485080676,0.0020579502749438236,6044.819342575893,ChecksPassed,2.616315612285165E-4,-0.8948485446218293,true,true,10000,532,false,10000,20000,0.0099219
gamma-heldout,1001457103,20000,defensive,0,2.1355846821523756,0.001137334229739384,0.0020690408895070326,6276.823435792919,ChecksPassed,2.475898808947481E-4,-0.8255482401237764,true,true,10000,536,false,10000,20000,0.009821
gamma-heldout,1001457103,20000,defensive,1,1.8533300730716757,-0.0012202697220777825,0.0020536493766844075,6276.823435792919,ChecksPassed,2.475898808947481E-4,-0.8255482401237764,true,true,10000,536,false,10000,20000,0.009821
gamma-heldout,1001465022,20000,defensive,0,2.134006337641967,-4.410102806691185E-4,0.002211501375021991,5894.7570024382385,ChecksPassed,2.6591427998834275E-4,-0.8164482693839276,true,true,10000,526,false,10000,20000,0.009616
gamma-heldout,1001465022,20000,defensive,1,1.85511864625868,5.683034649264229E-4,0.002077592206479985,5894.7570024382385,ChecksPassed,2.6591427998834275E-4,-0.8164482693839276,true,true,10000,526,false,10000,20000,0.009616
gamma-heldout,1001472941,20000,defensive,0,2.1307642210001947,-0.0036831269224415486,0.0021464042857555405,7113.11028879855,ChecksPassed,3.9237923523005347E-4,0.22557655109049038,true,true,10000,535,false,10000,20000,0.0099802
gamma-heldout,1001472941,20000,defensive,1,1.8586355273317754,0.004085184538021869,0.002147144594967586,7113.11028879855,ChecksPassed,3.9237923523005347E-4,0.22557655109049038,true,true,10000,535,false,10000,20000,0.0099802
gamma-heldout,1001480860,20000,defensive,0,2.1377319013124545,0.0032845533898182566,0.0021558695445754255,6470.563166175592,ChecksPassed,2.3466167314201058E-4,-0.9099403789199693,true,true,10000,527,false,10000,20000,0.0104577
gamma-heldout,1001480860,20000,defensive,1,1.851743337494007,-0.0028070052997464234,0.0020630480421771065,6470.563166175592,ChecksPassed,2.3466167314201058E-4,-0.9099403789199693,true,true,10000,527,false,10000,20000,0.0104577
gamma-heldout,1001488779,20000,defensive,0,2.1310890692331546,-0.0033582786894816863,0.002099742464852025,6227.2906580338185,ChecksPassed,2.5108982334332935E-4,-0.872566833563968,true,true,10000,538,false,10000,20000,0.0098048
gamma-heldout,1001488779,20000,defensive,1,1.8584358152227973,0.0038854724290438014,0.0021071342958801672,6227.2906580338185,ChecksPassed,2.5108982334332935E-4,-0.872566833563968,true,true,10000,538,false,10000,20000,0.0098048
gamma-heldout,1001496698,20000,defensive,0,2.137289960227405,0.002842612304768899,0.0021757085163711517,5706.871926317767,ChecksPassed,2.8243006702335206E-4,-0.9430991071174192,true,true,10000,538,false,10000,20000,0.0102641
gamma-heldout,1001496698,20000,defensive,1,1.852317268586196,-0.002233074207557584,0.002141920787039707,5706.871926317767,ChecksPassed,2.8243006702335206E-4,-0.9430991071174192,true,true,10000,538,false,10000,20000,0.0102641
gamma-heldout,1001504617,20000,defensive,0,2.132497177115304,-0.0019501708073321744,0.0021073955295417626,6159.571946153613,ChecksPassed,2.569212753382031E-4,-0.9260841170903573,true,true,10000,529,false,10000,20000,0.0095825
gamma-heldout,1001504617,20000,defensive,1,1.8569095367099682,0.0023591939162146414,0.0021204863474830827,6159.571946153613,ChecksPassed,2.569212753382031E-4,-0.9260841170903573,true,true,10000,529,false,10000,20000,0.0095825
gamma-heldout,1001512536,20000,defensive,0,2.134505462190509,5.811426787261098E-5,0.0021743300371191137,6217.706701594498,ChecksPassed,2.5201565887974034E-4,-0.9894092818046838,true,true,10000,533,false,10000,20000,0.0104924
gamma-heldout,1001512536,20000,defensive,1,1.8547223215299584,1.719787362048919E-4,0.002090676241721813,6217.706701594498,ChecksPassed,2.5201565887974034E-4,-0.9894092818046838,true,true,10000,533,false,10000,20000,0.0104924
gamma-heldout,1001520455,20000,defensive,0,2.1355743818510313,0.0011270339283950825,0.002119508464276817,5752.76771509485,ChecksPassed,2.7903133423079214E-4,-0.8380362952828496,true,true,10000,545,false,10000,20000,0.0107231
gamma-heldout,1001520455,20000,defensive,1,1.8529745808428089,-0.0015757619509446652,0.0021503379073822613,5752.76771509485,ChecksPassed,2.7903133423079214E-4,-0.8380362952828496,true,true,10000,545,false,10000,20000,0.0107231
gamma-heldout,1001528374,20000,defensive,0,2.1319480913730273,-0.002499256549608919,0.0021438107730601735,5971.526800457452,ChecksPassed,2.6693695168812583E-4,-0.9628531785183696,true,true,10000,541,false,10000,20000,0.0096771
gamma-heldout,1001528374,20000,defensive,1,1.8567980970904854,0.002247754296731852,0.002051048666851053,5971.526800457452,ChecksPassed,2.6693695168812583E-4,-0.9628531785183696,true,true,10000,541,false,10000,20000,0.0096771
gamma-heldout,1001536293,20000,defensive,0,2.1345404394392977,9.309151666148097E-5,0.0021183480634621916,5967.6733442340765,ChecksPassed,2.6814653995938415E-4,-0.8701962944302103,true,true,10000,545,false,10000,20000,0.0113605
gamma-heldout,1001536293,20000,defensive,1,1.8517684127135585,-0.0027819300801950053,0.0020889614076150956,5967.6733442340765,ChecksPassed,2.6814653995938415E-4,-0.8701962944302103,true,true,10000,545,false,10000,20000,0.0113605
gamma-heldout,1001544212,20000,defensive,0,2.1343831268196785,-6.422110295778438E-5,0.0021147938197925197,6172.893219029659,ChecksPassed,2.5727690766559093E-4,-0.5584454449680036,true,true,10000,537,false,10000,20000,0.0097974
gamma-heldout,1001544212,20000,defensive,1,1.8532872041759751,-0.001263138617778381,0.0021254016689377466,6172.893219029659,ChecksPassed,2.5727690766559093E-4,-0.5584454449680036,true,true,10000,537,false,10000,20000,0.0097974
gamma-heldout,1001552131,20000,defensive,0,2.130318066459388,-0.004129281463248091,0.0020800970636954837,5956.911210249072,ChecksPassed,3.075451160430043E-4,-0.033649088387750624,false,true,10000,534,false,10000,20000,0.0097446
gamma-heldout,1001552131,20000,defensive,1,1.858888995554117,0.004338652760363493,0.0021711267218160633,5956.911210249072,ChecksPassed,3.075451160430043E-4,-0.033649088387750624,false,true,10000,534,false,10000,20000,0.0097446
gamma-heldout,1001560050,20000,defensive,0,2.1340449036356275,-4.024442870087519E-4,0.002162723889874189,6886.073044686982,ChecksPassed,2.740056982464835E-4,0.04374114287484016,true,true,10000,536,false,10000,20000,0.0101143
gamma-heldout,1001560050,20000,defensive,1,1.854116891660831,-4.3345113292247994E-4,0.002103074255610816,6886.073044686982,ChecksPassed,2.740056982464835E-4,0.04374114287484016,true,true,10000,536,false,10000,20000,0.0101143
gamma-heldout,1001567969,20000,defensive,0,2.1350518260013804,6.044780787441972E-4,0.002130435030547414,5621.224870645856,ChecksPassed,2.926400755972022E-4,-0.9447254507843407,true,true,10000,540,false,10000,20000,0.0104359
gamma-heldout,1001567969,20000,defensive,1,1.8532585583391672,-0.001291784454586331,0.002092658836862077,5621.224870645856,ChecksPassed,2.926400755972022E-4,-0.9447254507843407,true,true,10000,540,false,10000,20000,0.0104359
gamma-heldout,1001575888,20000,defensive,0,2.135734492093473,0.0012871441708366405,0.0021122706850174346,6125.784906391481,ChecksPassed,2.5357064286022203E-4,-0.9035098494313707,true,true,10000,532,false,10000,20000,0.010116
gamma-heldout,1001575888,20000,defensive,1,1.8528894846898305,-0.0016608581039230241,0.002129638775569031,6125.784906391481,ChecksPassed,2.5357064286022203E-4,-0.9035098494313707,true,true,10000,532,false,10000,20000,0.010116
dirichlet-heldout,1000000007,20000,defensive,0,0.9520880944033661,-1.9786510726682582E-4,7.925901080364106E-4,5096.0420200673325,ChecksPassed,3.9337150321496915E-4,-0.5830636496439259,true,true,10000,335,false,10000,20000,0.0269299
dirichlet-heldout,1000000007,20000,defensive,1,1.9713412305672782,0.001864408244241611,0.0016852829847933293,5096.0420200673325,ChecksPassed,3.9337150321496915E-4,-0.5830636496439259,true,true,10000,335,false,10000,20000,0.0269299
dirichlet-heldout,1000000007,20000,defensive,2,3.0231478935253837,-8.408489219271509E-4,0.0026231528606445284,5096.0420200673325,ChecksPassed,3.9337150321496915E-4,-0.5830636496439259,true,true,10000,335,false,10000,20000,0.0269299
dirichlet-heldout,1000007926,20000,defensive,0,0.9512986892970682,-9.87270213564706E-4,7.376748403383945E-4,5603.219031397313,ChecksPassed,3.3558254194515305E-4,-0.5968435362990676,true,true,10000,340,false,10000,20000,0.0252619
dirichlet-heldout,1000007926,20000,defensive,1,1.9685923843300397,-8.844379929968671E-4,0.0016105360704624053,5603.219031397313,ChecksPassed,3.3558254194515305E-4,-0.5968435362990676,true,true,10000,340,false,10000,20000,0.0252619
dirichlet-heldout,1000007926,20000,defensive,2,3.0219521715071136,-0.0020365709401972687,0.0025309777378831884,5603.219031397313,ChecksPassed,3.3558254194515305E-4,-0.5968435362990676,true,true,10000,340,false,10000,20000,0.0252619
dirichlet-heldout,1000015845,20000,defensive,0,0.9517512912744569,-5.346682361759836E-4,7.226733910484206E-4,6536.504225100605,ChecksPassed,2.596195992229212E-4,-0.6475148210364821,true,true,10000,336,false,10000,20000,0.0218049
dirichlet-heldout,1000015845,20000,defensive,1,1.9693057680702795,-1.7105425275709685E-4,0.0014931673318781527,6536.504225100605,ChecksPassed,2.596195992229212E-4,-0.6475148210364821,true,true,10000,336,false,10000,20000,0.0218049
dirichlet-heldout,1000015845,20000,defensive,2,3.023237891042851,-7.508514044598513E-4,0.0023317681930051983,6536.504225100605,ChecksPassed,2.596195992229212E-4,-0.6475148210364821,true,true,10000,336,false,10000,20000,0.0218049
dirichlet-heldout,1000023764,20000,defensive,0,0.9525558892880874,2.6992977745454727E-4,7.203088597228039E-4,6290.029667664859,ChecksPassed,2.81231737528785E-4,-0.641284876127343,true,true,10000,337,false,10000,20000,0.0203023
dirichlet-heldout,1000023764,20000,defensive,1,1.9708340202152868,0.0013571978922501948,0.001543553003830247,6290.029667664859,ChecksPassed,2.81231737528785E-4,-0.641284876127343,true,true,10000,337,false,10000,20000,0.0203023
dirichlet-heldout,1000023764,20000,defensive,2,3.025547255456366,0.0015585130090549626,0.002403862089067938,6290.029667664859,ChecksPassed,2.81231737528785E-4,-0.641284876127343,true,true,10000,337,false,10000,20000,0.0203023
dirichlet-heldout,1000031683,20000,defensive,0,0.9516019690823229,-6.839904283100218E-4,7.7583534579547E-4,5363.961530419573,ChecksPassed,3.579038969644317E-4,-0.5752442783591077,true,true,10000,343,false,10000,20000,0.0203975
dirichlet-heldout,1000031683,20000,defensive,1,1.9705853546978032,0.001108532374766602,0.0015993094940714141,5363.961530419573,ChecksPassed,3.579038969644317E-4,-0.5752442783591077,true,true,10000,343,false,10000,20000,0.0203975
dirichlet-heldout,1000031683,20000,defensive,2,3.0241945270111836,2.0578456387276844E-4,0.002479414929799101,5363.961530419573,ChecksPassed,3.579038969644317E-4,-0.5752442783591077,true,true,10000,343,false,10000,20000,0.0203975
dirichlet-heldout,1000039602,20000,defensive,0,0.9528423082955341,5.563487849011839E-4,7.279428981998455E-4,6232.152536413431,ChecksPassed,3.0038420734591404E-4,-0.6498425850705354,true,true,10000,336,false,10000,20000,0.0206743
