case,seed,draws,pilotCalls,reference,tolerance,mean,rawMcse,batchMcse,varianceEss,queryK,health,coveredRaw,coveredBatch,accurate,queryFlag
correlated12,18824231,10000,0,0.0,0.1,-0.0029433605814287514,0.010572429014839292,0.011177515116549063,2510.2427398588397,-0.12424824933486034,ChecksPassed,true,true,true,false
correlated12,18824231,40000,0,0.0,0.1,-0.0047571556220720465,0.005303166317570849,0.005086727678895509,9921.344370162447,-0.15576867639022451,ChecksPassed,true,true,true,false
correlated12,18928960,2000,0,0.0,0.1,-0.009011922400254477,0.02370766220320288,0.02635679109378784,510.8837260522593,-0.1925272208413065,ChecksPassed,true,true,true,false
correlated12,18928960,10000,0,0.0,0.1,-0.0061891358224725,0.010565824001216037,0.010432075190480354,2565.1687039628205,-0.07837673823939334,ChecksPassed,true,true,true,false
correlated12,18928960,40000,0,0.0,0.1,0.007638917198164737,0.005287957302898689,0.0057602972945571705,10107.657277922663,-0.14590296125054683,ChecksPassed,true,true,true,false
correlated12,19033689,2000,0,0.0,0.1,0.04987216880024308,0.024284467306488134,0.02550395369404363,523.1199399265126,-0.15537235252053633,ChecksPassed,false,true,true,false
correlated12,19033689,10000,0,0.0,0.1,0.0018508015258197218,0.010781891669347654,0.010241173726176268,2527.288731295584,-0.14210582634743063,ChecksPassed,true,true,true,false
correlated12,19033689,40000,0,0.0,0.1,-0.006943172577636713,0.005320805894230176,0.006007261407950495,10173.549163562715,-0.15462032767643347,ChecksPassed,true,true,true,false
correlated12,19138418,2000,0,0.0,0.1,-0.006624432036225902,0.02338794108597801,0.018580294226223093,532.1314830006464,-0.22656791216380814,ChecksPassed,true,true,true,false
correlated12,19138418,10000,0,0.0,0.1,0.006993923668588014,0.010593122663336965,0.007220418011116494,2490.98028111874,-0.044512776920736775,ChecksPassed,true,true,true,false
correlated12,19138418,40000,0,0.0,0.1,-0.004919327636806421,0.005313154206162467,0.006113596796765548,10091.550942603415,-0.12875661258922094,ChecksPassed,true,true,true,false
correlated12,19243147,2000,0,0.0,0.1,-0.02862817902452835,0.02329248622607916,0.019809421331542558,494.2892199565712,-0.14369118903406491,ChecksPassed,true,true,true,false
correlated12,19243147,10000,0,0.0,0.1,0.005990127487955716,0.010560567265282992,0.009981212862143514,2528.409721557262,-0.09449809540392173,ChecksPassed,true,true,true,false
correlated12,19243147,40000,0,0.0,0.1,0.003071454782558551,0.005337553271428363,0.0058185918971795135,10182.148794364875,-0.1158095738130486,ChecksPassed,true,true,true,false
correlated12,19347876,2000,0,0.0,0.1,-0.01872052312903933,0.023918120292558298,0.022964549882124152,499.43974837888993,-0.06388287961217784,ChecksPassed,true,true,true,false
correlated12,19347876,10000,0,0.0,0.1,-0.007946148000508892,0.010705246699195559,0.009368734298659942,2468.9584962374183,-0.06709307075908645,ChecksPassed,true,true,true,false
correlated12,19347876,40000,0,0.0,0.1,0.0010346727507946746,0.005324122224675539,0.005112392041677401,10125.745018645572,-0.09572456262585473,ChecksPassed,true,true,true,false
correlated12,19452605,2000,0,0.0,0.1,-0.012717559796088962,0.02337107069001818,0.020441169670988555,501.86215079009986,-0.06083723621049728,ChecksPassed,true,true,true,false
correlated12,19452605,10000,0,0.0,0.1,0.0019328590573546123,0.010671992157759306,0.012175412652585198,2559.581883497239,-0.11329603233218725,ChecksPassed,true,true,true,false
correlated12,19452605,40000,0,0.0,0.1,-4.0287997191615685E-4,0.005322609891819273,0.00560296279348642,10213.610368725476,-0.1372910087133754,ChecksPassed,true,true,true,false
correlated12,19557334,2000,0,0.0,0.1,-0.029843471106206203,0.023771618625866124,0.029262190973475752,528.2802146029001,-0.26578109386071624,ChecksPassed,true,true,true,false
correlated12,19557334,10000,0,0.0,0.1,0.003042929049359731,0.01043836099015062,0.010058398865626688,2569.1716416387685,-0.09770727013237765,ChecksPassed,true,true,true,false
correlated12,19557334,40000,0,0.0,0.1,0.006488747027399455,0.0052728021355297455,0.00419713453175064,10086.936875192434,-0.07714675778271696,ChecksPassed,true,true,true,false
correlated12,19662063,2000,0,0.0,0.1,0.0500236579407807,0.023754510780821376,0.021252055087130992,500.56563395005395,-0.1271319655670797,ChecksPassed,false,false,true,false
correlated12,19662063,10000,0,0.0,0.1,9.039048514840205E-4,0.010585289593933867,0.011832347638224628,2514.4912790958333,-0.07061596880303064,ChecksPassed,true,true,true,false
correlated12,19662063,40000,0,0.0,0.1,-0.004191428942330483,0.0053220785908293395,0.0048064812507932165,10185.534115330016,-0.12205526975101279,ChecksPassed,true,true,true,false
correlated12,19766792,2000,0,0.0,0.1,0.023386425596040126,0.024289684635475543,0.030425908164607482,511.11096842112744,-0.11586225413722624,ChecksPassed,true,true,true,false
correlated12,19766792,10000,0,0.0,0.1,0.011911346812656208,0.010770461223742023,0.010764393853764027,2556.828141208767,-0.09944654815718038,ChecksPassed,true,true,true,false
correlated12,19766792,40000,0,0.0,0.1,0.00978799632308941,0.005309366394549685,0.0050673865417781684,10084.67997864219,-0.09526919613166268,ChecksPassed,true,true,true,false
correlated12,19871521,2000,0,0.0,0.1,-0.002019711243131877,0.023270769000938493,0.020980135357713866,530.4552652337754,-0.06985708061355708,ChecksPassed,true,true,true,false
correlated12,19871521,10000,0,0.0,0.1,0.00694601344725367,0.010672485902450181,0.008831570677251462,2548.2314697626634,-0.03249827864536135,ChecksPassed,true,true,true,false
correlated12,19871521,40000,0,0.0,0.1,0.005205674437395563,0.0053181600465339,0.004443811369800495,10147.263526440833,-0.132265741808115,ChecksPassed,true,true,true,false
correlated12,19976250,2000,0,0.0,0.1,0.04101483407619648,0.023839758306962198,0.02322312460882697,454.8752131240104,-0.1256894747293355,ChecksPassed,true,true,true,false
correlated12,19976250,10000,0,0.0,0.1,0.006668807777971527,0.010551740171944981,0.008839202959305532,2458.8160825525442,-0.03430696225102102,ChecksPassed,true,true,true,false
correlated12,19976250,40000,0,0.0,0.1,0.0017909202966496854,0.005313689659656646,0.004772883057234056,10017.503681553457,-0.12050112927064778,ChecksPassed,true,true,true,false
correlated12,20080979,2000,0,0.0,0.1,-0.01720322483945642,0.02366722026278859,0.02107326655067867,524.6019493580934,-0.15843626976013908,ChecksPassed,true,true,true,false
correlated12,20080979,10000,0,0.0,0.1,0.006129341605248902,0.010598392546204387,0.009758456358600289,2603.325777867495,-0.1604325020814558,ChecksPassed,true,true,true,false
correlated12,20080979,40000,0,0.0,0.1,0.009181296149247214,0.005317295964488266,0.005200598418800121,10217.518884363912,-0.12139188159419025,ChecksPassed,true,true,true,false
correlated12,20185708,2000,0,0.0,0.1,-0.03450659309388553,0.024101267934037964,0.021443749579176975,505.8480932791312,-0.06950813031374288,ChecksPassed,true,true,true,false
correlated12,20185708,10000,0,0.0,0.1,-0.013545629995352072,0.01065574970467593,0.00941892412835673,2563.4198518641074,-0.14096603879456385,ChecksPassed,true,true,true,false
correlated12,20185708,40000,0,0.0,0.1,-0.005279686953684035,0.005283752319141122,0.00481393421470377,10178.06850334097,-0.1387387657065709,ChecksPassed,true,true,true,false
correlated12,20290437,2000,0,0.0,0.1,0.03527674901927766,0.023992229235008856,0.02463133063764495,484.03464880014684,-0.12824622923764317,ChecksPassed,true,true,true,false
correlated12,20290437,10000,0,0.0,0.1,0.0018633820373843027,0.010610542999409889,0.011256321895998594,2528.1224946581915,-0.17028755754562866,ChecksPassed,true,true,true,false
correlated12,20290437,40000,0,0.0,0.1,0.0062666913231837675,0.0053304019841913805,0.003476309289056321,10175.698615890113,-0.15272144131320728,ChecksPassed,true,true,true,false
correlated12,20395166,2000,0,0.0,0.1,0.023376952861370332,0.02407128134300286,0.02467453840263858,516.1213649436212,-0.06761132891829748,ChecksPassed,true,true,true,false
correlated12,20395166,10000,0,0.0,0.1,0.015836389013281483,0.010741034216417368,0.011183531785043527,2515.1119069176934,-0.08848951800738268,ChecksPassed,true,true,true,false
correlated12,20395166,40000,0,0.0,0.1,0.012182065915999473,0.005344948610233176,0.0048838590040713,10244.972637120885,-0.14564204824338337,ChecksPassed,false,false,true,false
correlated12,20499895,2000,0,0.0,0.1,0.0025942808572281795,0.023273371714878848,0.0172268538868865,496.37153977557483,-0.030183859339289177,ChecksPassed,true,true,true,false
correlated12,20499895,10000,0,0.0,0.1,-0.004111852696871447,0.010603585376703088,0.006913121263940259,2536.21679752682,-0.09952036441096478,ChecksPassed,true,true,true,false
correlated12,20499895,40000,0,0.0,0.1,-0.006048492536771303,0.0053185109733206925,0.00531974654865795,10142.292516358097,-0.18455196261172394,ChecksPassed,true,true,true,false
correlated12,20604624,2000,0,0.0,0.1,0.015097184764032405,0.0240969721965704,0.01906878933617997,519.4475569230382,-0.08416632135189787,ChecksPassed,true,true,true,false
correlated12,20604624,10000,0,0.0,0.1,0.007056812946916496,0.010553827018970199,0.009549632107150386,2489.965023055735,-0.16802930688679749,ChecksPassed,true,true,true,false
correlated12,20604624,40000,0,0.0,0.1,8.168309272555166E-4,0.005302715335451323,0.004099950818695941,10125.289564670458,-0.12101494208231439,ChecksPassed,true,true,true,false
correlated12,20709353,2000,0,0.0,0.1,-0.021333754115946117,0.02329837454367791,0.024641846123001278,501.463184946542,-0.10787467192961682,ChecksPassed,true,true,true,false
correlated12,20709353,10000,0,0.0,0.1,-0.009465865653733396,0.010647876642287793,0.010158028760635188,2517.2424605705883,-0.17327635854217333,ChecksPassed,true,true,true,false
correlated12,20709353,40000,0,0.0,0.1,0.005292775947103522,0.005300631957687187,0.006195524514495352,10061.195565652788,-0.1661033779596772,ChecksPassed,true,true,true,false
correlated12,20814082,2000,0,0.0,0.1,-4.3849637942352653E-4,0.023982248782950973,0.01907614954400988,506.3348874688883,-0.12742390864154748,ChecksPassed,true,true,true,false
correlated12,20814082,10000,0,0.0,0.1,-0.002093616069729112,0.0105785026727625,0.010139923412948174,2578.7555364918935,-0.059289522789103904,ChecksPassed,true,true,true,false
correlated12,20814082,40000,0,0.0,0.1,6.379309010618401E-4,0.005300808014261097,0.004627266668025618,10154.20846625283,-0.052379486688552156,ChecksPassed,true,true,true,false
correlated12,20918811,2000,0,0.0,0.1,-0.005777823634976252,0.023875453580285658,0.01942853733547638,544.5883751992612,-0.1090952328115924,ChecksPassed,true,true,true,false
correlated12,20918811,10000,0,0.0,0.1,0.002909461517571361,0.010568397818248884,0.009713552871440809,2563.2709862196652,0.0043837820568125895,ChecksPassed,true,true,true,false
correlated12,20918811,40000,0,0.0,0.1,0.003556723108080027,0.005302573937273429,0.005395686308483013,10057.711360480327,-0.10169571704282665,ChecksPassed,true,true,true,false
correlated12,21023540,2000,0,0.0,0.1,-0.012830205111250423,0.024046988965450117,0.02548631946986093,485.53544524126363,-0.03942770235100677,ChecksPassed,true,true,true,false
correlated12,21023540,10000,0,0.0,0.1,-0.007845472935059012,0.010628053415147323,0.010946868220992351,2555.2203466657425,-0.056788491828021544,ChecksPassed,true,true,true,false
correlated12,21023540,40000,0,0.0,0.1,0.0016314835906370854,0.005333529708054552,0.004332877715276962,10086.631716064114,-0.10696732350408866,ChecksPassed,true,true,true,false
correlated12,21128269,2000,0,0.0,0.1,0.0023695914309487514,0.024613547213628302,0.027584448629608727,462.3590160233303,-0.046934376669234,ChecksPassed,true,true,true,false
correlated12,21128269,10000,0,0.0,0.1,-0.0053944703874652675,0.010746483571135957,0.01125425716709265,2421.0015396381045,-0.11312548927722832,ChecksPassed,true,true,true,false
correlated12,21128269,40000,0,0.0,0.1,5.443802760563157E-4,0.0053413377343073274,0.005061198873358277,10015.418573682604,-0.16718028517681532,ChecksPassed,true,true,true,false
correlated12,21232998,2000,0,0.0,0.1,0.0422655455372274,0.023268410117445085,0.028418997075742407,509.97833173926904,-0.1267048817731606,ChecksPassed,true,true,true,false
correlated12,21232998,10000,0,0.0,0.1,0.0028352413602422974,0.010560749330470208,0.01267302875709241,2615.185085929913,-0.11778269215330324,ChecksPassed,true,true,true,false
correlated12,21232998,40000,0,0.0,0.1,4.7441068982038656E-4,0.005291708150398056,0.005785083365545421,10345.20708427527,-0.10505110105239476,ChecksPassed,true,true,true,false
correlated12,21337727,2000,0,0.0,0.1,0.005070611671683342,0.024416039942425517,0.021602062471206388,514.718064861443,-0.16536030052534756,ChecksPassed,true,true,true,false
correlated12,21337727,10000,0,0.0,0.1,-0.003414656902020063,0.010691684646673867,0.010575321054449182,2630.4689548759125,-0.14748238783565742,ChecksPassed,true,true,true,false
correlated12,21337727,40000,0,0.0,0.1,0.0021288747929359996,0.005323928089554417,0.004835125585209045,10242.662409538178,-0.1209194896916254,ChecksPassed,true,true,true,false
correlated12,21442456,2000,0,0.0,0.1,0.017756859282995252,0.022866176564544417,0.024110233382305748,525.1530950046531,-0.24383905021911909,ChecksPassed,true,true,true,false
correlated12,21442456,10000,0,0.0,0.1,-0.013045046667902812,0.010458468967263603,0.011237154122355004,2538.993473004423,-0.18892222422058563,ChecksPassed,true,true,true,false
correlated12,21442456,40000,0,0.0,0.1,0.0011056571985543727,0.005281363875960875,0.005145363917063494,10229.764051859558,-0.08351430233820983,ChecksPassed,true,true,true,false
correlated12,21547185,2000,0,0.0,0.1,-0.0050473797958415995,0.023594400915103654,0.018431404540599706,492.83858126335116,-0.05889182674376427,ChecksPassed,true,true,true,false
correlated12,21547185,10000,0,0.0,0.1,-0.019426734002517296,0.010523451032040292,0.011392498809211707,2500.7343179518507,-0.194604040071366,ChecksPassed,true,true,true,false
correlated12,21547185,40000,0,0.0,0.1,-0.005481933369705023,0.0053048086880061966,0.005223466746694419,10191.966871307848,-0.13640277817248952,ChecksPassed,true,true,true,false
correlated12,21651914,2000,0,0.0,0.1,0.004678543429302218,0.022968818605085383,0.029751702088663887,497.49676904015644,-0.04155759077879723,ChecksPassed,true,true,true,false
correlated12,21651914,10000,0,0.0,0.1,0.020755571448782185,0.01047880784023133,0.008396360773736768,2631.071011427233,-0.08724300264149538,ChecksPassed,false,false,true,false
correlated12,21651914,40000,0,0.0,0.1,0.010313294888542721,0.005297960528769108,0.004531891433602462,10122.131792183052,-0.09957229794727575,ChecksPassed,true,false,true,false
correlated12,21756643,2000,0,0.0,0.1,-0.003448331593131626,0.023837553859613794,0.02623621077246696,452.6177543349324,-0.1513695043875298,ChecksPassed,true,true,true,false
correlated12,21756643,10000,0,0.0,0.1,0.003871208032289143,0.010727043709713549,0.009962908243393024,2532.4719343188167,-0.1771476894735186,ChecksPassed,true,true,true,false
correlated12,21756643,40000,0,0.0,0.1,0.005739244098902861,0.0053511581609090265,0.006131801302380907,10043.562973370736,-0.12206156845307484,ChecksPassed,true,true,true,false
correlated12,21861372,2000,0,0.0,0.1,0.026188719195152702,0.024107727452657126,0.024308665662058936,506.02203785185475,-0.03744509047125703,ChecksPassed,true,true,true,false
correlated12,21861372,10000,0,0.0,0.1,-0.004079014266320527,0.010522811878088541,0.012407242078414963,2571.163609185507,-0.13467139398294156,ChecksPassed,true,true,true,false
correlated12,21861372,40000,0,0.0,0.1,0.004137426072560656,0.0053133334475763535,0.004940051102807856,10223.74319945359,-0.03989425085245933,ChecksPassed,true,true,true,false
correlated12,21966101,2000,0,0.0,0.1,-0.040370612857513304,0.024422587427859015,0.019729516238277768,443.34294081645135,-0.09516506615559472,ChecksPassed,true,true,true,false
correlated12,21966101,10000,0,0.0,0.1,-0.010746480573787307,0.010642140931555742,0.011569284330704449,2505.6852814328413,-0.10320778133469345,ChecksPassed,true,true,true,false
correlated12,21966101,40000,0,0.0,0.1,-0.0057720613666357645,0.005330482081282634,0.003344229139606778,10343.420734347965,-0.09967709650758144,ChecksPassed,true,true,true,false
correlated12,22070830,2000,0,0.0,0.1,-0.020453937984904576,0.023711382450166473,0.020351263048091723,496.1759899224726,-0.024499954507579285,ChecksPassed,true,true,true,false
correlated12,22070830,10000,0,0.0,0.1,-0.02238546849080132,0.010781342704298057,0.0075777778174679076,2504.622934390418,-0.15986715173583962,ChecksPassed,false,false,true,false
correlated12,22070830,40000,0,0.0,0.1,-0.0034886084527039566,0.005340181118675858,0.004552424337588636,10330.403390902296,-0.17016307136744546,ChecksPassed,true,true,true,false
correlated12,22175559,2000,0,0.0,0.1,-0.00866917172257014,0.022815962374805238,0.018635597096091968,545.5961241556043,0.005452249814187647,ChecksPassed,true,true,true,false
correlated12,22175559,10000,0,0.0,0.1,7.869404944551054E-4,0.01057213075567089,0.006448791716748541,2563.2145340072284,-0.0756239665059336,ChecksPassed,true,true,true,false
correlated12,22175559,40000,0,0.0,0.1,4.589668196847331E-4,0.005324236065931502,0.004024715842745412,10163.946812651931,-0.12338827641740031,ChecksPassed,true,true,true,false
correlated12,22280288,2000,0,0.0,0.1,-0.0022832100349383286,0.023028982899186447,0.028513318179304414,460.1669676160487,-0.014637362319577083,ChecksPassed,true,true,true,false
correlated12,22280288,10000,0,0.0,0.1,0.009802079218462061,0.010604225257054895,0.010750823434444338,2430.414741070016,-0.004338344517649755,ChecksPassed,true,true,true,false
correlated12,22280288,40000,0,0.0,0.1,0.003422485909523252,0.005297730353465932,0.004262977689465398,10110.453790270654,-0.10050433372732215,ChecksPassed,true,true,true,false
correlated12,22385017,2000,0,0.0,0.1,0.033452540322425645,0.024465135257679935,0.023531289312580948,469.8612184417222,-0.021571906578411404,ChecksPassed,true,true,true,false
correlated12,22385017,10000,0,0.0,0.1,0.0077381787048764715,0.010758192801468369,0.010191475783226357,2571.801027285833,-0.13896680124353153,ChecksPassed,true,true,true,false
correlated12,22385017,40000,0,0.0,0.1,2.943272593434749E-4,0.0053192495977157925,0.00636482387321388,9969.502055851866,-0.15334786037475415,ChecksPassed,true,true,true,false
correlated12,22489746,2000,0,0.0,0.1,0.020745421813728272,0.023541949458258084,0.021228791960854847,543.8726563970532,-0.17124042698698616,ChecksPassed,true,true,true,false
correlated12,22489746,10000,0,0.0,0.1,0.006809024989893227,0.010591157447422579,0.011546424787078204,2494.2985486689163,-0.15726531180670542,ChecksPassed,true,true,true,false
correlated12,22489746,40000,0,0.0,0.1,0.0043937752384354605,0.0053097018241553854,0.004488767055141406,10042.99996507394,-0.14013111107258286,ChecksPassed,true,true,true,false
correlated12,22594475,2000,0,0.0,0.1,0.04236180247584271,0.023608799528164068,0.02311928835514152,509.010780141689,-0.18369326233486966,ChecksPassed,true,true,true,false
correlated12,22594475,10000,0,0.0,0.1,7.837611470776878E-4,0.010739530003612748,0.010533886542092736,2569.7871408983933,-0.06607384891288753,ChecksPassed,true,true,true,false
correlated12,22594475,40000,0,0.0,0.1,-0.004138043185385761,0.0053375724890551215,0.006636192537777598,10295.18508989458,-0.15020600708200285,ChecksPassed,true,true,true,false
correlated12,22699204,2000,0,0.0,0.1,0.005355526353482153,0.023910067558385602,0.023162140971097134,541.8974394046872,-0.0013870349430478587,ChecksPassed,true,true,true,false
correlated12,22699204,10000,0,0.0,0.1,0.003204243330656944,0.010701581325350274,0.011016928356587935,2617.6728416446354,-0.11571974934383504,ChecksPassed,true,true,true,false
correlated12,22699204,40000,0,0.0,0.1,-0.006262381491098162,0.005273732967710963,0.004334303809894809,10366.386409560353,-0.13602734150537643,ChecksPassed,true,true,true,false
correlated12,22803933,2000,0,0.0,0.1,0.002586856487658793,0.024587014455266586,0.02621860400353784,506.7156311810083,-0.19763496009280468,ChecksPassed,true,true,true,false
correlated12,22803933,10000,0,0.0,0.1,-0.026246285266453034,0.010756819716645036,0.012129991355665498,2478.4022001092508,-0.18467378582959892,ChecksPassed,false,false,true,false
correlated12,22803933,40000,0,0.0,0.1,-0.0071765123524521295,0.005308614013968397,0.005850774966451438,10132.562051258643,-0.1858308514122787,ChecksPassed,true,true,true,false
correlated12,22908662,2000,0,0.0,0.1,-0.0016822251832301009,0.02304723218639069,0.024701796930913407,565.339025786277,-0.13872421855357744,ChecksPassed,true,true,true,false
correlated12,22908662,10000,0,0.0,0.1,-0.014390039162426312,0.010564653477158698,0.008805731515513157,2521.4458530335496,-0.0762909081227246,ChecksPassed,true,true,true,false
correlated12,22908662,40000,0,0.0,0.1,-0.0019403743267096796,0.005321399491747186,0.005017256897729464,10114.574061575819,-0.12307470698626886,ChecksPassed,true,true,true,false
correlated12,23013391,2000,0,0.0,0.1,-0.025336943598238414,0.022878216382359703,0.02191316330839067,500.7112257774972,-0.09060534679332428,ChecksPassed,true,true,true,false
correlated12,23013391,10000,0,0.0,0.1,-0.0017146162969978417,0.010445452049595695,0.008522039768845894,2432.80726430095,-0.09919715207379354,ChecksPassed,true,true,true,false
correlated12,23013391,40000,0,0.0,0.1,0.004247150974146819,0.005282933716536931,0.005459533248750972,10064.07947665646,-0.16944124537376468,ChecksPassed,true,true,true,false
correlated12,23118120,2000,0,0.0,0.1,-0.021574089576061314,0.02360108342420513,0.017647286753195896,519.8010524465064,-0.07216854408328406,ChecksPassed,true,true,true,false
correlated12,23118120,10000,0,0.0,0.1,-0.0010771810012372564,0.010666596033428741,0.011108475393662812,2524.866389570012,-0.14709890809734652,ChecksPassed,true,true,true,false
correlated12,23118120,40000,0,0.0,0.1,-0.0016903788926090808,0.00530033005076516,0.004436575612066849,10255.25215801858,-0.1571200324528697,ChecksPassed,true,true,true,false
correlated12,23222849,2000,0,0.0,0.1,0.033687209384924505,0.02427790145442925,0.02437665491528717,531.1930784678915,-0.06428182187253559,ChecksPassed,true,true,true,false
correlated12,23222849,10000,0,0.0,0.1,0.01573559442223124,0.010672321848432588,0.009749175434026761,2528.2310998356165,-0.13090752882676843,ChecksPassed,true,true,true,false
correlated12,23222849,40000,0,0.0,0.1,0.004940419652593988,0.005272356248224683,0.0041192247056922185,10064.292774094018,-0.07959640185338593,ChecksPassed,true,true,true,false
correlated12,23327578,2000,0,0.0,0.1,0.02756541280250541,0.023027335316601335,0.023023605298323865,506.39098446339295,0.02965243497000775,ChecksPassed,true,true,true,false
correlated12,23327578,10000,0,0.0,0.1,0.006198712775909475,0.010604216030713482,0.010084712271724559,2488.527954852816,-0.07498157143746552,ChecksPassed,true,true,true,false
correlated12,23327578,40000,0,0.0,0.1,-1.7113061610453555E-4,0.005297869778113542,0.005344884066363393,10142.166921305494,-0.10144568611652421,ChecksPassed,true,true,true,false
correlated12,23432307,2000,0,0.0,0.1,0.02933283207679966,0.024314608746679775,0.02420606130942733,538.6464286213198,-0.1711212297554008,ChecksPassed,true,true,true,false
correlated12,23432307,10000,0,0.0,0.1,0.009008664016019737,0.010731747616283031,0.008277673524754708,2534.3275686279158,-0.16087020813042988,ChecksPassed,true,true,true,false
correlated12,23432307,40000,0,0.0,0.1,0.0043703390317907514,0.005351982246144882,0.006173296139694421,10255.298947844629,-0.0997331003181693,ChecksPassed,true,true,true,false
correlated12,23537036,2000,0,0.0,0.1,0.01366499964671211,0.02341256648457655,0.02424439340528192,504.37166330421826,-0.06070931659767291,ChecksPassed,true,true,true,false
correlated12,23537036,10000,0,0.0,0.1,0.007609940722485436,0.010585761463483986,0.010825904009011325,2543.162905416806,-0.11917764550065746,ChecksPassed,true,true,true,false
correlated12,23537036,40000,0,0.0,0.1,-0.0042027266276105845,0.00531237804093037,0.005219872540469166,10117.533734895533,-0.20754189614245236,ChecksPassed,true,true,true,false
correlated12,23641765,2000,0,0.0,0.1,-0.025356753333890023,0.02360422904521796,0.020815467263263405,481.5837836443662,0.01347725409034515,ChecksPassed,true,true,true,false
correlated12,23641765,10000,0,0.0,0.1,-0.022297149374463213,0.010536969123670316,0.010472048672145497,2555.0715967415085,-0.11013329173526766,ChecksPassed,false,false,true,false
correlated12,23641765,40000,0,0.0,0.1,-0.005107495581874012,0.005282803611257647,0.004056592420885361,10096.567167802212,-0.15173483131354534,ChecksPassed,true,true,true,false
correlated12,23746494,2000,0,0.0,0.1,0.03300187905793396,0.02318224567966388,0.02098710217417552,449.8381030540175,0.019949261084395077,ChecksPassed,true,true,true,false
correlated12,23746494,10000,0,0.0,0.1,3.9760559431926073E-4,0.010513060338560913,0.010160991583567725,2494.4982559885943,-0.05695193546648405,ChecksPassed,true,true,true,false
correlated12,23746494,40000,0,0.0,0.1,-0.004272674707576538,0.005317035307071263,0.005285684456033274,10039.248005786318,-0.09743776807931702,ChecksPassed,true,true,true,false
correlated12,23851223,2000,0,0.0,0.1,0.022271214648652487,0.02366600265520868,0.020702096796723527,491.99578834331237,-0.11434015487750092,ChecksPassed,true,true,true,false
correlated12,23851223,10000,0,0.0,0.1,-0.0072555317620155105,0.010706513110063163,0.012303196110942606,2596.4328037281934,-0.18050490726112337,ChecksPassed,true,true,true,false
correlated12,23851223,40000,0,0.0,0.1,0.0016642669137814754,0.005340374992860626,0.00550271434580712,10274.228795383462,-0.1271581111833915,ChecksPassed,true,true,true,false
correlated12,23955952,2000,0,0.0,0.1,-0.016630719897775717,0.02336543030898243,0.020475065189516053,537.3443024468519,-0.1469691222372091,ChecksPassed,true,true,true,false
correlated12,23955952,10000,0,0.0,0.1,-6.803930395721512E-4,0.01066517623314048,0.008137046419599983,2522.833251560015,-0.19286186233360564,ChecksPassed,true,true,true,false
correlated12,23955952,40000,0,0.0,0.1,-0.008684867078653288,0.005324961251521438,0.005501615250840925,10123.329885073053,-0.19720585368397006,ChecksPassed,true,true,true,false
correlated12,24060681,2000,0,0.0,0.1,0.04193492378919009,0.023544732545861716,0.024097046394612756,475.2810392786232,-0.03903192620279453,ChecksPassed,true,true,true,false
correlated12,24060681,10000,0,0.0,0.1,0.011371433719231638,0.010543733007268463,0.010201953331695393,2581.728071837309,-0.10490938965502243,ChecksPassed,true,true,true,false
correlated12,24060681,40000,0,0.0,0.1,-1.9687911065047677E-4,0.005301951633594304,0.006943953966273644,10288.04917601536,-0.16351143786835257,ChecksPassed,true,true,true,false
correlated12,24165410,2000,0,0.0,0.1,0.023311044684649458,0.023454738935417305,0.019879618234761472,543.8749797670412,-0.10915868566600295,ChecksPassed,true,true,true,false
correlated12,24165410,10000,0,0.0,0.1,-0.0033982670913058465,0.010605116410678015,0.013934465973477646,2550.9885410770817,-0.19821326145446228,ChecksPassed,true,true,true,false
correlated12,24165410,40000,0,0.0,0.1,-2.057021053137125E-4,0.005315913259615357,0.005708772827296131,10167.91378468995,-0.08717863235197455,ChecksPassed,true,true,true,false
correlated12,24270139,2000,0,0.0,0.1,0.024016168106999723,0.02354577757476131,0.022623552733945188,529.5141755081765,-0.12216859502028278,ChecksPassed,true,true,true,false
correlated12,24270139,10000,0,0.0,0.1,0.022692700359710223,0.010665366098068065,0.011188587681550139,2557.069464588763,-0.15816193342352677,ChecksPassed,false,true,true,false
correlated12,24270139,40000,0,0.0,0.1,0.004428176088330359,0.005316591848832134,0.00532531923449565,10316.864270482734,-0.16518443731804233,ChecksPassed,true,true,true,false
correlated12,24374868,2000,0,0.0,0.1,0.003931391434215526,0.023764492576363202,0.015301448730993523,536.7507047446973,0.06745917914003609,ChecksPassed,true,true,true,false
correlated12,24374868,10000,0,0.0,0.1,-0.004377448141684488,0.010683953966069101,0.009589019400107035,2550.626781970634,-0.05468225752596017,ChecksPassed,true,true,true,false
correlated12,24374868,40000,0,0.0,0.1,-0.0021738768683037973,0.005333566705848161,0.004289794762431916,10196.815386529592,-0.08706242356749858,ChecksPassed,true,true,true,false
correlated12,24479597,2000,0,0.0,0.1,-0.022940869256230005,0.023538115148962032,0.025280297236268127,508.288495774777,-0.05792374597364407,ChecksPassed,true,true,true,false
correlated12,24479597,10000,0,0.0,0.1,0.006859226689186261,0.010435611305885507,0.013633109175287992,2485.229704653024,-0.1456783266318679,ChecksPassed,true,true,true,false
correlated12,24479597,40000,0,0.0,0.1,-5.574178017651233E-4,0.005304662335706104,0.005381849005923157,10124.699941405703,-0.15144155527429795,ChecksPassed,true,true,true,false
correlated12,24584326,2000,0,0.0,0.1,-0.035105657328390764,0.023937104116933613,0.02057169383097563,516.9614223581073,-0.07207156337617288,ChecksPassed,true,true,true,false
