"budgetResearch","target","sampler","round","seed","record","budgetPerChain","drawsPerChain","availableDraws","evaluations","pilotEvaluations","warmupEvaluations","status","reason","query","truth","estimate","fullWidth","meanEss","covered","criteriaMet","failureReasons"
"budgetResearch","banana","rwm","19","2801882","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.047020676976535114","0.007606030308694404","20556.61012626316","true","true",""
"budgetResearch","banana","rwm","19","2801882","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","x","0.0","-0.008016611474923024","0.038477657236832","18086.419141700953","true","true",""
"budgetResearch","banana","rwm","19","2801882","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.009025748299195","0.05644987355509862","16973.802874719175","true","true",""
"budgetResearch","banana","rwm","19","2801882","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","y","0.0","9.445735288834967E-4","0.02751370770827842","20288.126161013122","true","true",""
"budgetResearch","banana","rwm","19","2801882","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.5786894937745725","0.06659677514757878","11444.002515428356","true","true",""
"budgetResearch","banana","rwm","19","2801882","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","event","0.045500263896358334","0.04781449227051127","0.01591987078832247","4767.609903766437","true","true",""
"budgetResearch","banana","rwm","19","2801882","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","x","0.0","0.008711650428857298","0.0794446142811903","4209.476308119219","true","true",""
"budgetResearch","banana","rwm","19","2801882","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","xSquared","1.0","1.0011317627497769","0.1107027481218882","4275.6202241276505","true","true",""
"budgetResearch","banana","rwm","19","2801882","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","y","0.0","-0.0028311939009606907","0.053921358006932735","5150.788088546905","true","true",""
"budgetResearch","banana","rwm","19","2801882","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","ySquared","0.57","0.564290605341958","0.11431150848831653","3195.6414186282977","true","true",""
"budgetResearch","banana","rwm","20","2906611","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.0416475686486937","0.01372102005755568","5626.531802375067","true","true",""
"budgetResearch","banana","rwm","20","2906611","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","x","0.0","-0.03800618279673573","0.07393276138968126","4695.493812681056","false","true",""
"budgetResearch","banana","rwm","20","2906611","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","xSquared","1.0","0.9685112228810013","0.10411751819898951","4566.682667456011","true","true",""
"budgetResearch","banana","rwm","20","2906611","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","y","0.0","-0.019949429062638913","0.052447015180891524","5245.550056160438","true","true",""
"budgetResearch","banana","rwm","20","2906611","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.5440661596659072","0.12250773379737032","3270.469457097328","true","true",""
"budgetResearch","banana","rwm","20","2906611","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04394477438315068","0.010597103854284385","9929.153024376814","true","true",""
"budgetResearch","banana","rwm","20","2906611","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","x","0.0","-0.006644415798510939","0.05274188566249859","9470.364580408594","true","true",""
"budgetResearch","banana","rwm","20","2906611","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","xSquared","1.0","0.9926609860100355","0.08424101817725324","7496.124561139854","true","true",""
"budgetResearch","banana","rwm","20","2906611","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","y","0.0","-0.007772971862901157","0.040624441772694475","9120.352303733824","true","true",""
"budgetResearch","banana","rwm","20","2906611","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.5672001346065771","0.10977166537831003","4949.607706756019","true","true",""
"budgetResearch","banana","rwm","20","2906611","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04334134688229174","0.007204535452708027","21200.333317662094","true","true",""
"budgetResearch","banana","rwm","20","2906611","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","x","0.0","-0.0026229632071466114","0.03622481097422929","19884.32195222063","true","true",""
"budgetResearch","banana","rwm","20","2906611","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","xSquared","1.0","0.9831750162760671","0.05440584051097628","17213.321589624953","true","true",""
"budgetResearch","banana","rwm","20","2906611","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","y","0.0","-0.010734237307177319","0.02657607509431896","20839.22016572001","true","true",""
"budgetResearch","banana","rwm","20","2906611","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.5546999446983871","0.062124650714484336","11869.874117832247","true","true",""
"budgetResearch","banana","rwm","20","2906611","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","event","0.045500263896358334","0.0416475686486937","0.01372102005755568","5626.531802375067","true","true",""
"budgetResearch","banana","rwm","20","2906611","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","x","0.0","-0.03800618279673573","0.07393276138968126","4695.493812681056","false","true",""
"budgetResearch","banana","rwm","20","2906611","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","xSquared","1.0","0.9685112228810013","0.10411751819898951","4566.682667456011","true","true",""
"budgetResearch","banana","rwm","20","2906611","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","y","0.0","-0.019949429062638913","0.052447015180891524","5245.550056160438","true","true",""
"budgetResearch","banana","rwm","20","2906611","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","ySquared","0.57","0.5440661596659072","0.12250773379737032","3270.469457097328","true","true",""
"budgetResearch","banana","rwm","21","3011340","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04187674486436935","0.014566473583596043","5018.61777838135","true","true",""
"budgetResearch","banana","rwm","21","3011340","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","x","0.0","-0.020938369373440124","0.07283356105560616","4861.392438280158","true","true",""
"budgetResearch","banana","rwm","21","3011340","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","xSquared","1.0","0.9721225134415694","0.11692899227366864","3693.531258475073","true","true",""
"budgetResearch","banana","rwm","21","3011340","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","y","0.0","-0.009028379282504884","0.054752386668960325","4749.752739542079","true","true",""
"budgetResearch","banana","rwm","21","3011340","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.5365922725716887","0.16511906267354992","1954.9726700843487","true","true",""
"budgetResearch","banana","rwm","21","3011340","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04589889589583461","0.010410467470728095","10723.894688869872","true","true",""
"budgetResearch","banana","rwm","21","3011340","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","x","0.0","-0.013806971642110671","0.051754367789972326","9890.493332691405","true","true",""
"budgetResearch","banana","rwm","21","3011340","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","xSquared","1.0","0.9983861235072787","0.07983555496071347","8235.917107480247","true","true",""
"budgetResearch","banana","rwm","21","3011340","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","y","0.0","0.00371873917645707","0.03855897050564688","9864.29135547093","true","true",""
"budgetResearch","banana","rwm","21","3011340","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.5526259227390341","0.10271014944390632","4838.479008913962","true","true",""
"budgetResearch","banana","rwm","21","3011340","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04545247931797291","0.007707456030727233","19383.324539549296","true","true",""
"budgetResearch","banana","rwm","21","3011340","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","x","0.0","-0.011550794312772894","0.037383239675267604","18893.460012587006","true","true",""
"budgetResearch","banana","rwm","21","3011340","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","xSquared","1.0","0.9950120956134513","0.0593243569843532","14977.200639217506","true","true",""
"budgetResearch","banana","rwm","21","3011340","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","y","0.0","5.504408727212418E-4","0.028429671223908787","18471.759772921905","true","true",""
"budgetResearch","banana","rwm","21","3011340","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.5625445651193753","0.0719782205509987","9605.877074908001","true","true",""
"budgetResearch","banana","rwm","21","3011340","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","event","0.045500263896358334","0.04187674486436935","0.014566473583596043","5018.61777838135","true","true",""
"budgetResearch","banana","rwm","21","3011340","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","x","0.0","-0.020938369373440124","0.07283356105560616","4861.392438280158","true","true",""
"budgetResearch","banana","rwm","21","3011340","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","xSquared","1.0","0.9721225134415694","0.11692899227366864","3693.531258475073","true","true",""
"budgetResearch","banana","rwm","21","3011340","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","y","0.0","-0.009028379282504884","0.054752386668960325","4749.752739542079","true","true",""
"budgetResearch","banana","rwm","21","3011340","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","ySquared","0.57","0.5365922725716887","0.16511906267354992","1954.9726700843487","true","true",""
"budgetResearch","banana","rwm","22","3116069","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.046710279594983126","0.01614280472849839","4535.008074858718","true","true",""
"budgetResearch","banana","rwm","22","3116069","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","x","0.0","-0.008851543867724769","0.0752682755286834","4713.407922574659","true","true",""
"budgetResearch","banana","rwm","22","3116069","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.0062226816728788","0.12604395507263919","3356.034477978917","true","true",""
"budgetResearch","banana","rwm","22","3116069","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","y","0.0","0.002415886516802565","0.05888206141982714","4396.225824559806","true","true",""
"budgetResearch","banana","rwm","22","3116069","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.574317095435129","0.12188071934327968","2913.1534493198424","true","true",""
"budgetResearch","banana","rwm","22","3116069","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04645502969448356","0.011477573294300155","8924.217338522105","true","true",""
"budgetResearch","banana","rwm","22","3116069","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","x","0.0","-0.002555523570300121","0.05510815278018682","8819.446801961762","true","true",""
"budgetResearch","banana","rwm","22","3116069","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.0092052393903956","0.08905915315247089","6865.45137107198","true","true",""
"budgetResearch","banana","rwm","22","3116069","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","y","0.0","0.005564682885909347","0.04242224910836999","8574.962123571066","true","true",""
"budgetResearch","banana","rwm","22","3116069","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.581495490856852","0.10198546989948443","4848.402482425717","true","true",""
"budgetResearch","banana","rwm","22","3116069","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04596763603672764","0.0077958934927739336","19150.438843754073","true","true",""
"budgetResearch","banana","rwm","22","3116069","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","x","0.0","-0.0039822686283383715","0.03775164583762265","18680.423209338933","true","true",""
"budgetResearch","banana","rwm","22","3116069","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.0031597755356942","0.05896840714819718","15228.60932326958","true","true",""
"budgetResearch","banana","rwm","22","3116069","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","y","0.0","0.003286436483322941","0.0291890359005526","17820.623848488405","true","true",""
"budgetResearch","banana","rwm","22","3116069","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.5721044904964324","0.06325861436876085","11280.676153245991","true","true",""
"budgetResearch","banana","rwm","22","3116069","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","event","0.045500263896358334","0.046710279594983126","0.01614280472849839","4535.008074858718","true","true",""
"budgetResearch","banana","rwm","22","3116069","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","x","0.0","-0.008851543867724769","0.0752682755286834","4713.407922574659","true","true",""
"budgetResearch","banana","rwm","22","3116069","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","xSquared","1.0","1.0062226816728788","0.12604395507263919","3356.034477978917","true","true",""
"budgetResearch","banana","rwm","22","3116069","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","y","0.0","0.002415886516802565","0.05888206141982714","4396.225824559806","true","true",""
"budgetResearch","banana","rwm","22","3116069","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","ySquared","0.57","0.574317095435129","0.12188071934327968","2913.1534493198424","true","true",""
"budgetResearch","banana","rwm","23","3220798","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04751239634984791","0.015422958624792845","5049.281167839885","true","true",""
"budgetResearch","banana","rwm","23","3220798","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","x","0.0","-9.706459421241487E-4","0.07916036120156464","4296.4744252761","true","true",""
"budgetResearch","banana","rwm","23","3220798","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.0144473082482695","0.11442054965486394","4215.883433523779","true","true",""
"budgetResearch","banana","rwm","23","3220798","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","y","0.0","0.008195912627837032","0.056422731134167785","4939.652136030277","true","true",""
"budgetResearch","banana","rwm","23","3220798","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.5925911098976614","0.12444655004570472","3481.8987545588598","true","true",""
"budgetResearch","banana","rwm","23","3220798","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04756729729178146","0.010491312781709741","10923.944155571398","true","true",""
"budgetResearch","banana","rwm","23","3220798","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","x","0.0","0.015515783110935266","0.05475219355742363","8981.844440606441","true","true",""
"budgetResearch","banana","rwm","23","3220798","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.014787828538223","0.0761655978036502","9244.457264285415","true","true",""
"budgetResearch","banana","rwm","23","3220798","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","y","0.0","0.009691549883489747","0.0378291483520932","10717.485216617712","true","true",""
"budgetResearch","banana","rwm","23","3220798","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.5779898817246418","0.07887626402578443","7401.555938289139","true","true",""
"budgetResearch","banana","rwm","23","3220798","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04514692067596642","0.007158336200561861","22327.276494105186","true","true",""
"budgetResearch","banana","rwm","23","3220798","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","x","0.0","0.005337316977366169","0.03698994688564807","19289.08838043572","true","true",""
"budgetResearch","banana","rwm","23","3220798","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","xSquared","1.0","0.9944805915110537","0.05255004995420899","18774.409724637306","true","true",""
"budgetResearch","banana","rwm","23","3220798","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","y","0.0","-9.416974150944224E-4","0.025836112917068214","22347.161908128834","true","true",""
"budgetResearch","banana","rwm","23","3220798","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.5620593301435807","0.054101524238482857","14457.004659372384","true","true",""
"budgetResearch","banana","rwm","23","3220798","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","event","0.045500263896358334","0.04751239634984791","0.015422958624792845","5049.281167839885","true","true",""
"budgetResearch","banana","rwm","23","3220798","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","x","0.0","-9.706459421241487E-4","0.07916036120156464","4296.4744252761","true","true",""
"budgetResearch","banana","rwm","23","3220798","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","xSquared","1.0","1.0144473082482695","0.11442054965486394","4215.883433523779","true","true",""
"budgetResearch","banana","rwm","23","3220798","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","y","0.0","0.008195912627837032","0.056422731134167785","4939.652136030277","true","true",""
"budgetResearch","banana","rwm","23","3220798","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","ySquared","0.57","0.5925911098976614","0.12444655004570472","3481.8987545588598","true","true",""
"budgetResearch","banana","rwm","24","3325527","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04253302220925872","0.013463968620786271","5980.33022643517","true","true",""
"budgetResearch","banana","rwm","24","3325527","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","x","0.0","0.0035720826890615065","0.07053263086594633","5179.150978589384","true","true",""
"budgetResearch","banana","rwm","24","3325527","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","xSquared","1.0","0.9708357747726077","0.09595098799206486","5164.451210775784","true","true",""
"budgetResearch","banana","rwm","24","3325527","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","y","0.0","-0.018474066299330183","0.048553425379452085","6086.227594851865","true","true",""
"budgetResearch","banana","rwm","24","3325527","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.5342740314813482","0.08936632894491406","4120.855363298816","true","true",""
"budgetResearch","banana","rwm","24","3325527","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.042572297393824364","0.010318174675658038","10170.61097435999","true","true",""
"budgetResearch","banana","rwm","24","3325527","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","x","0.0","0.013840885168045602","0.0509347184414034","9929.141866132499","true","true",""
"budgetResearch","banana","rwm","24","3325527","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","xSquared","1.0","0.9707980114287322","0.08123940458952017","7636.350656493625","true","true",""
"budgetResearch","banana","rwm","24","3325527","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","y","0.0","-0.017428007517014954","0.03919305248658167","9529.377760966305","true","true",""
"budgetResearch","banana","rwm","24","3325527","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.5518555978116919","0.11806902988509584","3691.663125873501","true","true",""
"budgetResearch","banana","rwm","24","3325527","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04713431448802513","0.008058848767319412","18353.46712016137","true","true",""
"budgetResearch","banana","rwm","24","3325527","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","x","0.0","0.012292286709157052","0.03836149038001226","18207.884966601057","true","true",""
"budgetResearch","banana","rwm","24","3325527","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.0097647114544417","0.06125157944702825","14754.380069005312","true","true",""
"budgetResearch","banana","rwm","24","3325527","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","y","0.0","0.0027809756117736506","0.02931574911277356","18058.150412456398","true","true",""
"budgetResearch","banana","rwm","24","3325527","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.5847709034755475","0.08157143841413945","8674.041051174316","true","true",""
"budgetResearch","banana","rwm","24","3325527","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","event","0.045500263896358334","0.04253302220925872","0.013463968620786271","5980.33022643517","true","true",""
"budgetResearch","banana","rwm","24","3325527","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","x","0.0","0.0035720826890615065","0.07053263086594633","5179.150978589384","true","true",""
"budgetResearch","banana","rwm","24","3325527","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","xSquared","1.0","0.9708357747726077","0.09595098799206486","5164.451210775784","true","true",""
"budgetResearch","banana","rwm","24","3325527","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","y","0.0","-0.018474066299330183","0.048553425379452085","6086.227594851865","true","true",""
"budgetResearch","banana","rwm","24","3325527","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","ySquared","0.57","0.5342740314813482","0.08936632894491406","4120.855363298816","true","true",""
"budgetResearch","banana","rwm","25","3430256","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.049710404600191674","0.016900553285666413","4389.348880938819","true","true",""
"budgetResearch","banana","rwm","25","3430256","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","x","0.0","-0.015044544361462853","0.07997111911626975","4278.052381998672","true","true",""
"budgetResearch","banana","rwm","25","3430256","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.031119765128047","0.13353578114484976","3307.6380035419943","true","true",""
"budgetResearch","banana","rwm","25","3430256","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","y","0.0","0.019972938440321754","0.06474166932447781","3866.3554788357937","true","true",""
"budgetResearch","banana","rwm","25","3430256","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.611018732969203","0.1915918976551081","1978.9021142965548","true","true",""
"budgetResearch","banana","rwm","25","3430256","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04802649033653748","0.011532604616707262","9123.201657788077","true","true",""
"budgetResearch","banana","rwm","25","3430256","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","x","0.0","-0.010902955016893756","0.05395485523286405","9242.144754406334","true","true",""
"budgetResearch","banana","rwm","25","3430256","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.0138842712817695","0.09114777997972574","6901.6591785655355","true","true",""
"budgetResearch","banana","rwm","25","3430256","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","y","0.0","0.00656889225272847","0.04395711638900379","8222.707513025725","true","true",""
"budgetResearch","banana","rwm","25","3430256","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.5986984969257511","0.12691503018900133","4257.90044434009","true","true",""
"budgetResearch","banana","rwm","25","3430256","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.048649481307892","0.008421191467723448","17320.759727124463","true","true",""
"budgetResearch","banana","rwm","25","3430256","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","x","0.0","-0.0071233478614973755","0.03886251369832231","17938.686092420205","true","true",""
"budgetResearch","banana","rwm","25","3430256","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.0208895208716684","0.06597725135898418","13253.479948205742","true","true",""
"budgetResearch","banana","rwm","25","3430256","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","y","0.0","0.00882255861740993","0.031092354139055256","16486.462542306326","true","true",""
"budgetResearch","banana","rwm","25","3430256","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.6006143869673473","0.08796906435121668","8200.606449834508","true","true",""
"budgetResearch","banana","rwm","25","3430256","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","event","0.045500263896358334","0.049710404600191674","0.016900553285666413","4389.348880938819","true","true",""
"budgetResearch","banana","rwm","25","3430256","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","x","0.0","-0.015044544361462853","0.07997111911626975","4278.052381998672","true","true",""
"budgetResearch","banana","rwm","25","3430256","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","xSquared","1.0","1.031119765128047","0.13353578114484976","3307.6380035419943","true","true",""
"budgetResearch","banana","rwm","25","3430256","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","y","0.0","0.019972938440321754","0.06474166932447781","3866.3554788357937","true","true",""
"budgetResearch","banana","rwm","25","3430256","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","ySquared","0.57","0.611018732969203","0.1915918976551081","1978.9021142965548","true","true",""
"budgetResearch","banana","rwm","26","3534985","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.044960206675278135","0.014041283365795885","5780.093095615742","true","true",""
"budgetResearch","banana","rwm","26","3534985","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","x","0.0","0.011047694388808316","0.07246362416066113","4992.812224493885","true","true",""
"budgetResearch","banana","rwm","26","3534985","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","xSquared","1.0","0.9879621702366198","0.10388002520363922","4703.970001256663","true","true",""
"budgetResearch","banana","rwm","26","3534985","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","y","0.0","-0.009455776336908972","0.05149652132755055","5564.7465806208575","true","true",""
"budgetResearch","banana","rwm","26","3534985","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.5561248889739409","0.1038314719241103","3630.0887528458275","true","true",""
"budgetResearch","banana","rwm","26","3534985","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04552133717014633","0.010235325431407878","11007.134929136973","true","true",""
"budgetResearch","banana","rwm","26","3534985","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","x","0.0","0.0029389991440409435","0.053502908029420634","9146.871845250536","true","true",""
"budgetResearch","banana","rwm","26","3534985","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","xSquared","1.0","0.9865856762085848","0.0766569907227927","8831.564972539074","true","true",""
"budgetResearch","banana","rwm","26","3534985","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","y","0.0","-0.011298377047296526","0.03755331879725952","10577.51538093505","true","true",""
"budgetResearch","banana","rwm","26","3534985","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.5621892947317326","0.0848371327042736","6332.614998598998","true","true",""
"budgetResearch","banana","rwm","26","3534985","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.045232780129092216","0.007437423732369425","20720.535642752675","true","true",""
"budgetResearch","banana","rwm","26","3534985","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","x","0.0","-0.003727418688104056","0.03769874110302013","18632.265950316792","true","true",""
"budgetResearch","banana","rwm","26","3534985","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","xSquared","1.0","0.9977693763131428","0.05651015290890309","16708.122029656857","true","true",""
"budgetResearch","banana","rwm","26","3534985","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","y","0.0","-0.004040679267702352","0.02729600765908108","20358.00677562791","true","true",""
"budgetResearch","banana","rwm","26","3534985","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","ySquared","0.57","0.5715453247235843","0.06538241355221604","11335.176291361755","true","true",""
"budgetResearch","banana","rwm","26","3534985","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","event","0.045500263896358334","0.044960206675278135","0.014041283365795885","5780.093095615742","true","true",""
