"vectorProfile","kind","group","detail","site","count","value"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector.zip","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.angular$1:179","44","44"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector.zip","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.dot$1:147","1","1"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector.zip","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:154","1","1"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector.zip","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:156","2","2"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.accepted$1:172","66","66"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.angular$1:179","35","35"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","62","62"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:146","12","12"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:156","2","2"
"vectorProfile","execution","sampling","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:198","3","3"
"vectorProfile","execution","sampling","scala.collection.immutable.VectorBuilder.advance","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.angular$1:179","1","1"
"vectorProfile","execution","sampling","scala.collection.immutable.VectorBuilder.result","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.angular$1:179","1","1"
"vectorProfile","execution","sampling","scala.runtime.BoxesRunTime.unboxToDouble","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","20","20"
"vectorProfile","execution","sampling","scala.runtime.function.JProcedure1.apply","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","3","3"
"vectorProfile","execution","sampling","scala.runtime.java8.JFunction1$mcDD$sp.apply","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:198","1","1"
"vectorProfile","metric","eventSpanSeconds","","","1","96.8097216"
"vectorProfile","metric","gcCount","","","1","552"
"vectorProfile","metric","gcPauseSeconds","","","1","1.5033048"
"vectorProfile","metric","heapSummaryCount","","","1","1104"
"vectorProfile","metric","longestGcPauseSeconds","","","1","0.0160956"
"vectorProfile","metric","lostBytes","","","1","0"
"vectorProfile","metric","maxObservedAfterGcHeapBytes","","","1","74869440"
"vectorProfile","metric","maxObservedHeapBytes","","","1","1123863552"
