"vectorPerformance","fixture","method","workers","round","seed","draws","warmUp","status","wallSeconds","constructionSeconds","samplingSeconds","diagnosticsSeconds","cpuSeconds","gcSeconds","evaluations","alignedDraws","minMeanEss","minBulkEss","minTailEss","maxRHat","maxMeanError","warningCoordinates","fingerprint","error"
"vectorPerformance","correlated32","GPSS","4","4","451689","4000","500","Complete","0.2190103","2.68E-5","0.1479844","0.0709991","0.875","0.004","276146","4000","745.841296773472","687.9271641953604","73.67496547194912","1.1447391912214941","0.06804485983194875","32","d07f89bf5cc41c4bd92db0f6611a71a2eba9eae89a88327e3e8eeccefa31029b",""
"vectorPerformance","correlated32","Quantile","1","-2","404175","4000","500","Complete","1.502889","2.38E-5","1.2511589","0.2517063","1.859375","0.02","3282856","4000","23.797668269094697","23.991783455481954","49.25430937145106","1.1516283632440742","0.3728865535403717","32","a76e28f6e88c6be3891bdc833beb8d8d0a1740b95f0935a4806e8ab65d3c899c",""
"vectorPerformance","correlated32","Quantile","1","-1","412094","4000","500","Complete","1.4829742","2.6E-5","1.2259642","0.256984","1.84375","0.018","3230583","4000","31.726513907349148","31.532168002260388","97.16989966673968","1.0798839490509835","0.08306741567350584","32","f9ed8df14134bddcfbb2d40aa6e479cfbaad40e1882750767724d2bc52df3b34",""
"vectorPerformance","correlated32","Quantile","1","0","420013","4000","500","Complete","1.472582","2.39E-5","1.2324163","0.2401418","1.5","0.017","3251733","4000","36.23737925347603","37.074760300245536","94.41153342442881","1.094481746270784","0.006936160462634622","32","70f5117f96cd02d2870b347963ec61f489004b4e752f979286b6bbb78357a72b",""
"vectorPerformance","correlated32","Quantile","1","1","427932","4000","500","Complete","1.4792362","2.29E-5","1.2334411","0.2457722","1.46875","0.021","3236479","4000","31.801672449893193","32.058114379350506","84.74388663935426","1.0852433257313874","0.03363458703623934","32","9361e774d845e114d77fdb68cfdc974ca4f240b9ee801485b53bd51fdc75e4ee",""
"vectorPerformance","correlated32","Quantile","1","2","435851","4000","500","Complete","1.4905745","2.35E-5","1.2409216","0.2496294","1.53125","0.019","3213584","4000","18.827593772089372","19.418977153927276","144.36214774069362","1.1856715933721973","0.22462708158086309","32","be8072aea54a06faab2c2090774614aa1ad4df6564d26d325be8e1037fc3c851",""
"vectorPerformance","correlated32","Quantile","1","3","443770","4000","500","Complete","1.5081204","2.52E-5","1.2489011","0.2591941","1.859375","0.023","3292746","4000","8.551688513959126","8.66542172384507","23.37880092498311","1.3883316083476982","0.08359316129464744","32","3ae74ba297dfc21cabfcf0707b44b409c98d3bd3f9dfc2b6af98aa1fde2b375a",""
"vectorPerformance","correlated32","Quantile","1","4","451689","4000","500","Complete","1.4635463","2.36E-5","1.2097243","0.2537984","1.78125","0.019","3210555","4000","32.00943946980557","33.91863557210035","93.00550074538009","1.0837128123690845","0.1407722816405288","32","6de2fd21c7960b9d9708ca419e8aba6e1a90d027a2db52b77e66a4a749ca160e",""
"vectorPerformance","correlated32","Quantile","2","-2","404175","4000","500","Complete","1.0204651","2.2E-5","0.8876107","0.1328324","3.03125","0.018","3282856","4000","23.797668269094697","23.991783455481954","49.25430937145106","1.1516283632440742","0.3728865535403717","32","a76e28f6e88c6be3891bdc833beb8d8d0a1740b95f0935a4806e8ab65d3c899c",""
"vectorPerformance","correlated32","Quantile","2","-1","412094","4000","500","Complete","1.0503822","2.34E-5","0.9196319","0.1307269","2.6875","0.019","3230583","4000","31.726513907349148","31.532168002260388","97.16989966673968","1.0798839490509835","0.08306741567350584","32","f9ed8df14134bddcfbb2d40aa6e479cfbaad40e1882750767724d2bc52df3b34",""
"vectorPerformance","correlated32","Quantile","2","0","420013","4000","500","Complete","1.0120735","2.46E-5","0.8769917","0.1350572","2.421875","0.019","3251733","4000","36.23737925347603","37.074760300245536","94.41153342442881","1.094481746270784","0.006936160462634622","32","70f5117f96cd02d2870b347963ec61f489004b4e752f979286b6bbb78357a72b",""
"vectorPerformance","correlated32","Quantile","2","1","427932","4000","500","Complete","1.1073292","2.23E-5","0.9776367","0.1296702","2.203125","0.019","3236479","4000","31.801672449893193","32.058114379350506","84.74388663935426","1.0852433257313874","0.03363458703623934","32","9361e774d845e114d77fdb68cfdc974ca4f240b9ee801485b53bd51fdc75e4ee",""
"vectorPerformance","correlated32","Quantile","2","2","435851","4000","500","Complete","0.9967984","2.28E-5","0.858564","0.1382116","2.328125","0.019","3213584","4000","18.827593772089372","19.418977153927276","144.36214774069362","1.1856715933721973","0.22462708158086309","32","be8072aea54a06faab2c2090774614aa1ad4df6564d26d325be8e1037fc3c851",""
"vectorPerformance","correlated32","Quantile","2","3","443770","4000","500","Complete","1.0008189","2.61E-5","0.8624862","0.1383066","1.96875","0.019","3292746","4000","8.551688513959126","8.66542172384507","23.37880092498311","1.3883316083476982","0.08359316129464744","32","3ae74ba297dfc21cabfcf0707b44b409c98d3bd3f9dfc2b6af98aa1fde2b375a",""
"vectorPerformance","correlated32","Quantile","2","4","451689","4000","500","Complete","0.9712127","2.42E-5","0.8371221","0.1340664","2.3125","0.017","3210555","4000","32.00943946980557","33.91863557210035","93.00550074538009","1.0837128123690845","0.1407722816405288","32","6de2fd21c7960b9d9708ca419e8aba6e1a90d027a2db52b77e66a4a749ca160e",""
