fixture,seed,parameterBudget,components,parameters,method,status,train,heldout,meanLogScore,scoreMCSE,regionProbability,referenceRegion,fitMillis,scoreMillis,sampleMillis,angularEvaluations
gaussian-local,3,13,2,11,gmm-chart-em,Fitted,800,3000,-1.0711295473340439,0.018761506310599165,0.18266666666666667,0.15433333333333332,38.1217,1.249,0.5376,0
gaussian-local,3,13,2,13,gvm-em,Converged,800,3000,-1.0720150924431322,0.01872493941642848,0.17033333333333334,0.15433333333333332,228.8668,0.9677,0.5309,12530
gaussian-local,3,27,4,23,gmm-wrapped-em,Fitted,800,3000,-1.0761117731542655,0.01883731698268019,0.18466666666666667,0.15433333333333332,37.6727,3.5782,0.5931,0
gaussian-local,3,27,4,23,gmm-chart-em,Fitted,800,3000,-1.076111773154266,0.01883731698268019,0.18466666666666667,0.15433333333333332,37.1853,2.4854,0.6792,0
gaussian-local,3,27,4,27,gvm-em,IterationLimit,800,3000,-1.0847873929407275,0.019431122864927406,0.17133333333333334,0.15433333333333332,463.4549,1.5825,0.5413,26356
gaussian-local,4,6,1,6,gvm-em,Converged,800,3000,-1.0932825395745593,0.020338478832480043,0.16233333333333333,0.16833333333333333,5.0868,0.6122,0.4758,228
gaussian-local,4,6,1,5,gmm-chart-em,Fitted,800,3000,-1.0938134917372626,0.02036826648526761,0.15433333333333332,0.16833333333333333,1.1122,0.7364,0.4957,0
gaussian-local,4,6,1,5,gmm-wrapped-em,Fitted,800,3000,-1.0938134917372626,0.02036826648526761,0.15433333333333332,0.16833333333333333,0.9686,1.1365,0.5004,0
gaussian-local,4,13,2,13,gvm-em,IterationLimit,800,3000,-1.10575538323816,0.020913073138068575,0.164,0.16833333333333333,243.0894,0.9428,0.5354,13477
gaussian-local,4,13,2,11,gmm-chart-em,refused-IterationLimit,800,3000,,,,0.16833333333333333,103.2211,,,0
gaussian-local,4,13,2,11,gmm-wrapped-em,refused-IterationLimit,800,3000,,,,0.16833333333333333,110.4092,,,0
gaussian-local,4,27,4,27,gvm-em,IterationLimit,800,3000,-1.108536974176727,0.02073406005478767,0.14966666666666667,0.16833333333333333,463.3296,1.4578,0.5527,26729
gaussian-local,4,27,4,23,gmm-chart-em,refused-IterationLimit,800,3000,,,,0.16833333333333333,208.2618,,,0
gaussian-local,4,27,4,23,gmm-wrapped-em,refused-IterationLimit,800,3000,,,,0.16833333333333333,208.6037,,,0
gaussian-wrapped,0,6,1,6,gvm-em,Converged,800,3000,-3.093358863268054,0.016639723543785814,0.07066666666666667,0.071,7.9894,0.6863,0.9916,369
gaussian-wrapped,0,6,1,5,gmm-chart-em,Fitted,800,3000,-3.1685652169785663,0.019799458368987766,0.039,0.071,1.1171,0.7989,0.5792,0
gaussian-wrapped,0,6,1,5,gmm-wrapped-em,Fitted,800,3000,-3.1361930993515057,0.017018994643338888,0.04066666666666666,0.071,1.0307,1.4359,0.5327,0
gaussian-wrapped,0,13,2,13,gvm-em,IterationLimit,800,3000,-3.094765589542869,0.016920027189876997,0.054,0.071,247.9385,0.9972,0.8743,13830
gaussian-wrapped,0,13,2,11,gmm-chart-em,Fitted,800,3000,-3.1287662541780095,0.019120588940932944,0.04533333333333334,0.071,42.3398,1.2755,0.6065,0
gaussian-wrapped,0,13,2,11,gmm-wrapped-em,Fitted,800,3000,-3.1101534770125685,0.017424406230819513,0.051333333333333335,0.071,42.059,2.6537,0.8709,0
gaussian-wrapped,0,27,4,27,gvm-em,IterationLimit,800,3000,-3.1199593276098287,0.017846262360355556,0.05466666666666667,0.071,469.1856,1.4872,0.6537,27222
gaussian-wrapped,0,27,4,23,gmm-chart-em,refused-IterationLimit,800,3000,,,,0.071,204.6001,,,0
gaussian-wrapped,0,27,4,23,gmm-wrapped-em,refused-IterationLimit,800,3000,,,,0.071,204.6753,,,0
gaussian-wrapped,1,6,1,5,gmm-wrapped-em,Fitted,800,3000,-3.1538693616316045,0.015072000223745646,0.04466666666666667,0.06866666666666667,1.058,1.4656,0.5334,0
gaussian-wrapped,1,6,1,5,gmm-chart-em,Fitted,800,3000,-3.178925618045714,0.017789739037984517,0.03966666666666667,0.06866666666666667,1.053,0.7532,0.5576,0
gaussian-wrapped,1,6,1,6,gvm-em,Converged,800,3000,-3.1121353855818676,0.014287267374945806,0.07,0.06866666666666667,7.2242,0.642,0.4311,336
gaussian-wrapped,1,13,2,11,gmm-wrapped-em,Fitted,800,3000,-3.1317646832790507,0.015576795109794107,0.07233333333333333,0.06866666666666667,59.0852,2.6135,0.6111,0
gaussian-wrapped,1,13,2,11,gmm-chart-em,Fitted,800,3000,-3.148439325751923,0.01760135814474127,0.06266666666666666,0.06866666666666667,57.6492,1.3261,0.595,0
gaussian-wrapped,1,13,2,13,gvm-em,IterationLimit,800,3000,-3.118883524118731,0.014662785141509014,0.07166666666666667,0.06866666666666667,246.3238,0.949,0.4496,13761
gaussian-wrapped,1,27,4,23,gmm-wrapped-em,Fitted,800,3000,-3.1260695484480614,0.015208386783389524,0.075,0.06866666666666667,105.1863,3.8988,0.6436,0
gaussian-wrapped,1,27,4,23,gmm-chart-em,Fitted,800,3000,-3.134285205396431,0.016220152066646426,0.07033333333333333,0.06866666666666667,104.7077,2.1767,0.5952,0
gaussian-wrapped,1,27,4,27,gvm-em,IterationLimit,800,3000,-3.1351980092481355,0.015138307290239073,0.079,0.06866666666666667,465.082,1.4992,0.6233,27099
gaussian-wrapped,2,6,1,6,gvm-em,Converged,800,3000,-3.153812947253094,0.016634293407809284,0.07166666666666667,0.074,5.0867,0.6324,0.4161,234
gaussian-wrapped,2,6,1,5,gmm-chart-em,Fitted,800,3000,-3.244443677368612,0.022279725072915868,0.04733333333333333,0.074,1.1753,0.8186,0.5312,0
gaussian-wrapped,2,6,1,5,gmm-wrapped-em,Fitted,800,3000,-3.178892604662192,0.01685352860282174,0.055,0.074,1.0546,1.4195,0.4822,0
gaussian-wrapped,2,13,2,13,gvm-em,IterationLimit,800,3000,-3.164120381972331,0.01738466507086727,0.06733333333333333,0.074,245.1712,0.9889,0.6355,13742
gaussian-wrapped,2,13,2,11,gmm-chart-em,Fitted,800,3000,-3.241521880513401,0.021300951924682475,0.07133333333333333,0.074,49.2209,1.4691,0.5914,0
gaussian-wrapped,2,13,2,11,gmm-wrapped-em,Fitted,800,3000,-3.1955780696527922,0.017891289450688273,0.07433333333333333,0.074,50.4528,2.4574,0.6098,0
gaussian-wrapped,2,27,4,27,gvm-em,IterationLimit,800,3000,-3.1788567359984716,0.017993355639105046,0.07133333333333333,0.074,472.3748,1.5194,0.6692,27414
gaussian-wrapped,2,27,4,23,gmm-chart-em,refused-IterationLimit,800,3000,,,,0.074,206.7006,,,0
gaussian-wrapped,2,27,4,23,gmm-wrapped-em,refused-IterationLimit,800,3000,,,,0.074,204.7374,,,0
gaussian-wrapped,3,6,1,5,gmm-wrapped-em,Fitted,800,3000,-3.1652183144713053,0.016140755112104384,0.06233333333333333,0.073,1.0434,1.4397,0.5277,0
gaussian-wrapped,3,6,1,5,gmm-chart-em,Fitted,800,3000,-3.2090355948445546,0.01979880278010168,0.05366666666666667,0.073,0.998,0.7725,0.5541,0
gaussian-wrapped,3,6,1,6,gvm-em,Converged,800,3000,-3.1341481568071115,0.015559534048120384,0.07933333333333334,0.073,7.5571,0.6343,0.4138,336
gaussian-wrapped,3,13,2,11,gmm-wrapped-em,Fitted,800,3000,-3.1727255651962945,0.016686818410512706,0.059333333333333335,0.073,15.6007,2.8041,0.5347,0
gaussian-wrapped,3,13,2,11,gmm-chart-em,Fitted,800,3000,-3.2128684472359947,0.01994373805992726,0.050666666666666665,0.073,16.7192,1.2763,0.6141,0
gaussian-wrapped,3,13,2,13,gvm-em,IterationLimit,800,3000,-3.140552966200049,0.015884266410226493,0.08333333333333333,0.073,243.8364,0.991,0.4787,13635
gaussian-wrapped,3,27,4,23,gmm-wrapped-em,refused-IterationLimit,800,3000,,,,0.073,204.1582,,,0
gaussian-wrapped,3,27,4,23,gmm-chart-em,refused-IterationLimit,800,3000,,,,0.073,206.1522,,,0
gaussian-wrapped,3,27,4,27,gvm-em,IterationLimit,800,3000,-3.1485196401539137,0.016299165261113066,0.07666666666666666,0.073,465.9256,1.4975,0.7357,26800
gaussian-wrapped,4,6,1,6,gvm-em,Converged,800,3000,-3.164858170464111,0.01782236390931892,0.07066666666666667,0.07666666666666666,7.4783,0.6903,0.4472,342
gaussian-wrapped,4,6,1,5,gmm-chart-em,Fitted,800,3000,-3.2467134199589176,0.022444767411176257,0.044333333333333336,0.07666666666666666,1.0858,1.8668,0.5673,0
gaussian-wrapped,4,6,1,5,gmm-wrapped-em,Fitted,800,3000,-3.1915538614276464,0.018347017310384905,0.048,0.07666666666666666,1.0564,1.4418,0.5647,0
gaussian-wrapped,4,13,2,13,gvm-em,IterationLimit,800,3000,-3.1675981571410823,0.01777772057897782,0.072,0.07666666666666666,243.815,0.9952,0.5072,13692
gaussian-wrapped,4,13,2,11,gmm-chart-em,Fitted,800,3000,-3.2113953677114413,0.020631361731526594,0.058333333333333334,0.07666666666666666,49.1183,1.2946,0.5915,0
gaussian-wrapped,4,13,2,11,gmm-wrapped-em,Fitted,800,3000,-3.1818618179682763,0.0186284419237644,0.069,0.07666666666666666,47.9638,2.6587,0.5607,0
gaussian-wrapped,4,27,4,27,gvm-em,IterationLimit,800,3000,-3.1922974785126073,0.018442833073253905,0.07633333333333334,0.07666666666666666,472.4696,1.4879,0.6424,27332
gaussian-wrapped,4,27,4,23,gmm-chart-em,refused-IterationLimit,800,3000,,,,0.07666666666666666,206.0187,,,0
gaussian-wrapped,4,27,4,23,gmm-wrapped-em,refused-IterationLimit,800,3000,,,,0.07666666666666666,206.6585,,,0
